역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
암사역,하차,704,5702,4824,40938,106886,186245,18944,71184,25642,0,10,4,461083
암사역사공원역,승차,2669,3914,808,74815,42049,16859,13190,17320,2335,1,7,0,173967
암사역사공원역,하차,1066,2924,2933,16623,34570,64370,5102,18567,8201,1,2,2,154361
압구정역,승차,2509,17848,13167,66570,323393,376734,27640,93108,29586,196,1870,937,953558
압구정역,하차,7878,20603,5699,374655,320796,137820,55167,77830,15838,387,2329,774,1019776
애오개역,승차,1430,3229,908,62065,51041,30514,13420,23774,4465,27,132,62,191067
애오개역,하차,1883,2246,1616,33830,45232,62959,12208,20350,7625,15,122,76,188162
약수역,승차,3553,8770,3453,108376,139861,124200,34918,60045,14582,33,320,204,498315
약수역,하차,6005,6184,3466,99553,128123,140762,25123,60780,19136,40,326,175,489673
양재역,승차,4059,11601,6359,129073,354540,422988,29935,98212,38995,160,298,116,1096336
양재역,하차,6186,11069,6588,484967,268745,219329,52604,94610,21848,60,251,280,1166537
양천구청역,승차,2280,3763,1306,78959,42957,17287,25640,27044,3734,4,5,2,202981
양천구청역,하차,506,3995,3421,16956,45103,85340,9559,31350,16380,2,9,9,212630
양평역,승차,1381,1564,903,74573,61787,54407,10318,17488,5250,5,25,13,227714
양평역,하차,843,1929,1165,66959,43730,73462,11018,15867,5560,2,24,22,220581
어린이대공원역,승차,1602,6294,3147,87806,186324,142428,12068,27498,7275,23,294,65,474824
어린이대공원역,하차,2743,7156,2009,145278,159783,114664,15286,24214,7038,28,209,75,478483
여의나루역,승차,2090,13045,12631,23817,150362,171204,7336,20710,7882,57,1050,987,411171
여의나루역,하차,4907,20098,5478,165628,197371,53538,12326,17820,3997,194,1821,492,483670
여의도역,승차,1831,9914,9954,47124,355978,464543,9758,44148,15225,58,761,614,959908
여의도역,하차,3206,16966,4217,497439,339046,112159,23567,39431,6419,136,962,338,1043886
역삼역,승차,1416,7668,5690,87090,524678,610651,18758,104675,33049,299,1074,455,1395503
역삼역,하차,3353,9270,3629,892852,324711,167716,62481,85183,12477,100,738,941,1563451
역촌역,승차,751,982,432,41266,22436,10925,13052,18814,3301,18,66,8,112051
역촌역,하차,133,1153,1332,14277,27596,53946,7189,20763,7485,2,14,58,133948
연신내역,승차,8256,21308,9742,365869,236347,131743,88757,149769,29968,35,141,36,1041971
연신내역,하차,6619,17413,12462,80656,225818,397758,50064,155779,55001,20,105,98,1001793
영등포구청역,승차,2806,6668,4065,168379,233771,256383,30553,80607,24489,57,200,88,808066
영등포구청역,하차,2709,7520,4229,264832,199093,213204,41891,75619,17270,39,182,179,826767
영등포시장역,승차,1874,3116,2327,89909,101761,97265,10944,55625,21458,86,147,90,384602
영등포시장역,하차,1015,3686,2209,82809,96200,105049,24359,58583,6640,20,205,135,380910
오금역,승차,3691,5935,1296,105784,76995,48577,21830,31967,6899,6,9,7,302996
오금역,하차,3691,4497,3627,61381,61310,92265,12681,32244,13072,3,13,7,284791
오목교역,승차,7139,15480,12149,151952,186093,171882,24829,58097,16856,18,90,44,644629
오목교역,하차,4049,23569,10122,140595,202388,195429,25568,56219,16839,22,72,24,674896
옥수역,승차,2942,5599,1927,78073,71563,44183,20824,35355,7338,14,61,36,267915
옥수역,하차,1300,5741,4669,30428,74369,96311,12164,37526,14366,19,76,34,277003
온수역,승차,4246,8453,1661,136951,63150,27467,21820,20590,3946,1,14,5,288304
온수역,하차,5233,4063,3316,33017,60689,112418,8418,24248,11414,3,7,10,262836
올림픽공원역,승차,2676,6124,1843,33567,35712,40690,13408,22891,5142,0,32,34,162119
올림픽공원역,하차,3616,3786,2124,18269,39086,36218,9336,19657,7034,6,50,19,139201
왕십리역,승차,4533,13120,5921,138037,194850,192402,19166,48313,17599,107,271,210,634529
왕십리역,하차,5891,13007,6152,103172,194626,218336,22006,48711,11043,45,308,315,623612
용답역,승차,1260,1038,307,31565,27214,10385,7622,9141,1632,9,27,9,90209
용답역,하차,292,1032,921,9445,21055,37863,3593,10987,3692,3,6,23,88912
용두역,승차,504,815,186,20463,19350,10206,5536,16749,2934,2,71,72,76888
용두역,하차,134,592,522,10134,17036,23509,6673,17069,2892,4,77,61,78703
용마산역,승차,2151,2896,972,72545,37709,16656,17528,16910,3172,5,15,5,170564
용마산역,하차,982,2902,2018,17193,36828,65855,8381,22657,9962,1,16,3,166798
우장산역,승차,7832,21599,6871,154092,102241,44090,37596,60710,9132,5,8,7,444183
우장산역,하차,7761,12693,11856,42040,95011,158701,22427,66133,22797,2,9,14,439444
월곡역,승차,4690,3828,1273,116726,90509,55754,28271,38136,7213,6,15,21,346442
월곡역,하차,812,5756,3486,48730,79995,127024,14153,43789,15288,13,6,14,339066
월드컵경기장역,승차,481,4381,1928,21422,34817,24108,8205,36194,5805,13,109,20,137483
월드컵경기장역,하차,2069,3675,1357,19422,36361,29934,11528,32772,4474,16,90,10,141708
을지로3가역,승차,2675,12469,6854,75886,370240,504016,12977,86446,36106,2414,4920,1894,1116897
을지로3가역,하차,5008,10443,4857,477241,281135,184208,58136,65967,6959,510,4273,4058,1102795
을지로4가역,승차,1096,5730,2716,50070,222169,193834,11647,84455,28337,1288,3415,1171,605928
을지로4가역,하차,2797,4311,2264,232661,151644,85069,53889,64412,5075,645,3074,2616,608457
을지로입구역,승차,1974,17236,15502,80188,543490,779802,8560,81901,36673,2681,10772,7484,1586263
을지로입구역,하차,4061,16926,9799,712202,466547,235576,39775,69650,7599,1198,10306,8446,1582085
응암역,승차,5433,7616,2611,216089,120321,54161,53811,67381,11462,7,32,3,538927
응암역,하차,2165,7900,6519,43759,115168,225120,22063,77562,31610,7,22,16,531911
이대역,승차,1640,6765,4188,107885,198966,125222,13767,30992,7235,212,824,244,497940
이대역,하차,2035,7700,3686,120182,184866,170413,17785,29161,8909,144,910,515,546306
이수역,승차,1769,6919,3555,108484,146980,153567,21345,52527,16798,11,43,12,512010
이수역,하차,2539,6236,3189,102453,144613,146652,22416,49978,12868,6,45,14,491009
이촌역,승차,3104,23102,2442,43023,120237,56678,12690,36898,6588,17,922,165,305866
이촌역,하차,16210,10569,3087,70320,109291,58796,18515,32475,8482,156,780,54,328735
이태원역,승차,887,3370,2694,53231,115687,155934,7942,17684,5961,567,2117,1897,367971
이태원역,하차,872,4047,2214,81741,131033,147845,11763,14841,5195,222,2378,2385,404536
일원역,승차,5289,12482,2420,72345,114438,37832,21602,45280,6165,1,41,5,317900
일원역,하차,5653,5704,7081,80230,68941,67080,23522,37573,11409,8,22,11,307234
자양역,승차,1901,6074,3903,79074,66248,34969,18894,23985,4921,16,445,62,240492
자양역,하차,1505,6410,3157,29281,66550,79338,10207,26812,10558,44,313,49,234224
잠실나루역,승차,5870,7682,1807,123766,138565,60882,27816,56214,8802,16,73,17,431510
잠실나루역,하차,1932,7328,5668,94002,101124,115661,26514,50019,15523,35,106,40,417952
잠실새내역,승차,11948,18197,10210,213473,194305,156889,35722,70210,16800,29,149,120,728052
잠실새내역,하차,4310,23580,12845,81888,219751,255289,26154,72912,22308,20,210,125,719392
잠실역,승차,13933,99022,114367,521855,1039471,1190841,62061,214637,64675,251,5285,7194,3333592
잠실역,하차,79002,107549,48671,721380,1250720,847852,78585,206881,46513,1884,8291,2032,3399360
잠원역,승차,2578,4031,1006,43374,48455,20789,10902,19554,3848,3,62,40,154642
잠원역,하차,795,3795,2981,28376,36298,42519,9977,17000,5891,12,63,30,147737
장승배기역,승차,2144,2951,1185,94168,68507,37577,25943,39153,7894,5,10,1,279538
장승배기역,하차,694,3508,2228,39715,59878,91136,17512,42699,13343,3,5,6,270727
장암역,승차,788,560,130,43446,14982,5545,3718,8862,1802,0,0,1,79834
장암역,하차,60,395,339,5698,8893,11109,2472,7152,1045,0,0,0,37163
장지역,승차,4290,11011,5100,144013,151844,119578,29589,53996,13455,16,39,19,532950
장지역,하차,3538,9468,5121,121072,127166,132301,21297,52378,17480,3,37,57,489918
장한평역,승차,4394,4762,1903,192497,155847,116613,29534,56642,22327,282,324,284,585409
장한평역,하차,945,5746,4285,123623,131126,200692,34254,58558,17924,17,213,673,578056
제기동역,승차,1361,1970,517,73338,105490,56600,36351,203581,30937,46,201,76,510468
제기동역,하차,589,1957,1056,71384,81424,72520,60380,216977,14423,77,179,68,521034
종각역,승차,784,10175,10390,41111,375014,568379,13406,117944,47381,708,1776,968,1188036
종각역,하차,4544,10804,3288,539925,291777,123881,57564,99680,10650,311,1672,1216,1145312
종로3가역,승차,2514,16351,8963,68574,458941,577590,33184,332527,124684,1710,4808,1971,1631817
종로3가역,하차,8041,14559,4041,371763,493804,230934,119172,330131,24109,725,4501,3163,1604943
종로5가역,승차,473,5180,2385,33409,228619,180386,20261,184862,44809,671,4360,1879,707294
종로5가역,하차,1935,4429,1224,191029,179218,63886,71607,161931,10959,699,3039,1275,691231
종합운동장역,승차,2501,9930,3993,59334,69740,54749,13615,31025,5502,17,119,84,250609
종합운동장역,하차,8254,7414,3689,46998,81207,76219,18068,26102,7899,35,162,37,276084
중계역,승차,5505,10311,2575,173113,99116,42045,39531,54642,7867,6,0,1,434712
중계역,하차,5369,6428,5032,45397,83701,154909,27748,50844,21235,0,7,7,400677
중곡역,승차,4247,9314,1172,108037,83359,50563,26941,35203,8957,6,16,2,327817
중곡역,하차,3004,3761,2578,57167,67813,104090,16927,39658,15050,3,13,6,310070
중화역,승차,2777,5340,2066,117607,77331,42422,27393,35194,8075,2,3,3,318213
중화역,하차,2047,4053,3697,40732,73366,119193,14759,39811,16180,1,1,1,313841
증산역,승차,2780,3745,1276,109693,65099,29151,32512,37581,5767,2,20,4,287630
증산역,하차,845,3806,3494,23091,60304,117514,12629,45187,18746,3,12,21,285652
지축역,승차,3457,7049,2669,87653,55732,29683,15517,19662,4109,5,14,2,225552
지축역,하차,1797,6317,5916,27122,54194,89276,7949,20856,9038,0,5,2,222472
창동역,승차,8425,15444,5623,239550,190242,114957,69801,134710,34787,4,24,21,813588
창동역,하차,3709,14292,11144,93784,201052,286872,51391,151731,43863,4,38,24,857904
창신역,승차,1713,3035,709,43588,25317,11400,9825,9186,2057,4,39,23,106896
창신역,하차,3264,1518,1084,13206,20149,31538,4669,10547,5095,0,17,44,91131
천왕역,승차,6125,10467,1772,150032,74323,30648,30739,30355,4219,3,7,0,338690
천왕역,하차,5215,7050,6054,36198,74942,129738,10951,39200,16179,2,4,5,325538
천호역,승차,5465,13828,10184,260437,322500,268367,59230,172627,46137,30,136,30,1158971
천호역,하차,2894,20062,10145,204885,328436,367744,61837,177353,37622,10,90,104,1211182
철산역,승차,4161,11488,5054,239758,158188,100939,40008,67420,14011,37,44,20,641128
철산역,하차,1796,9788,9762,83162,165662,261750,30787,66118,24433,15,26,57,653356
청구역,승차,1680,3053,1290,49743,62134,62825,15046,23863,7061,76,175,65,227011
청구역,하차,1008,3160,1761,62574,50716,54859,14151,22114,7618,5,146,213,218325
청담역,승차,1357,4743,3214,40591,178364,209311,17969,49371,16065,74,338,141,521538
청담역,하차,3316,5790,1759,304656,116085,57948,37979,33535,9396,41,281,199,570985
청량리역,승차,3259,5025,1785,148725,156191,88912,45419,209352,35427,118,269,80,694562
청량리역,하차,2012,5643,3341,79811,153003,158688,57891,204796,26801,82,174,225,692467
총신대입구역,승차,3553,7692,3963,146349,141255,120285,43671,102071,23810,5,38,34,592726
총신대입구역,하차,2383,8801,4569,92810,162494,193737,35462,113080,29167,13,59,31,642606
충무로역,승차,2192,6976,4140,79727,299734,363770,14205,77052,37005,2404,4542,1607,893354
충무로역,하차,3301,7538,3749,358878,248799,162259,54030,67688,9439,465,3790,4895,924831
충정로역,승차,2023,5257,1569,80287,148186,140648,20122,37856,9536,76,292,158,446010
충정로역,하차,2333,4101,3166,184721,102943,100642,21133,34794,12412,42,237,241,466765
태릉입구역,승차,3214,6325,2512,129709,130609,79062,28611,45558,12046,5,14,5,437670
태릉입구역,하차,2259,5847,4303,63319,114617,160658,18026,49114,15725,5,11,8,433892
하계역,승차,5635,14353,4058,196900,142944,62131,41395,70042,13561,3,1,1,551024
하계역,하차,6349,9234,7071,57539,121468,193046,27251,69008,24076,0,1,3,515046
하남검단산역,승차,3112,10663,4714,54444,46994,32050,24966,29051,4717,0,38,53,210802
하남검단산역,하차,3716,8463,5943,23563,46189,56029,11667,33923,12528,6,52,17,202096
하남시청역,승차,3188,9991,3549,75481,55156,29769,32413,45064,8738,0,1,3,263353
하남시청역,하차,2710,6229,6334,23218,44825,79316,17370,50995,17798,1,6,1,248803
하남풍산역,승차,1547,5505,1884,30574,37455,25078,11686,22928,4243,1,8,0,140909
하남풍산역,하차,1594,3284,3221,33062,26525,34124,10466,20857,6979,3,3,4,140122
학동역,승차,807,3643,3786,36522,222427,313118,12322,42865,14504,17,194,111,650316
학동역,하차,2470,4395,1434,400548,145508,54756,31674,29225,5650,24,196,140,676020
학여울역,승차,606,1739,487,11882,33157,13302,5574,13911,1941,0,13,0,82612
학여울역,하차,610,1751,705,22674,24662,13186,5771,11869,3492,4,3,1,84728
한강진역,승차,204,4368,3575,16108,122455,167892,3271,15660,7273,33,1328,783,342950
한강진역,하차,1092,5234,2095,113293,179775,66176,8630,14254,3518,151,2203,260,396681
한성대입구역,승차,4001,8884,3096,102896,146924,89303,25322,43731,9349,92,152,45,433795
한성대입구역,하차,4978,5662,4397,79461,121580,124233,19853,42751,14796,13,112,144,417980
한양대역,승차,975,4502,1473,29792,168884,100908,2626,9327,2767,16,115,80,321465
한양대역,하차,3104,3371,1192,145964,128763,49472,6615,7811,1480,36,124,54,347986
합정역,승차,4542,20202,18315,218553,442434,626271,28838,67849,23037,418,1711,1030,1453200
합정역,하차,6594,28257,11907,352315,558703,465045,32342,66333,19095,241,1503,1362,1543697
행당역,승차,4549,4608,1371,96761,54837,25338,23192,27060,4326,2,10,13,242067
행당역,하차,1089,5000,2987,19528,51614,85047,9027,28491,12240,3,12,10,215048
혜화역,승차,3985,64165,27993,77225,396151,481094,27364,86190,22970,107,544,386,1188174
혜화역,하차,44304,40100,9301,276418,479329,209480,54274,68092,11571,98,525,456,1193948
홍대입구역,승차,5493,71505,102085,283450,753103,1036150,27502,60663,20866,2778,13326,11110,2388031
홍대입구역,하차,18202,140398,34756,379317,1127431,750545,29075,58597,19113,2164,16083,12060,2587741
홍제역,승차,6109,7357,2139,182677,131536,59465,53357,82629,14438,38,127,21,539893
홍제역,하차,1577,7913,5719,51699,114852,185254,27575,87197,33186,11,119,73,515175
화곡역,승차,8896,12824,4451,361540,206220,95711,67424,79546,15582,19,72,11,852296
화곡역,하차,1938,11469,10742,75179,182245,357915,27956,88126,39977,6,41,55,795649
화랑대역,승차,4622,7180,1774,152657,96078,32188,24067,26673,4275,1,11,0,349526
화랑대역,하차,2746,5024,3892,34909,65315,119369,11142,26977,12327,12,7,2,281722
회현역,승차,689,6068,4932,34628,305735,270719,14141,172878,24775,1510,4701,1623,842399
회현역,하차,1302,8012,2614,335518,243073,66052,65720,139256,7180,1166,4599,2515,877007
효창공원앞역,승차,1356,3322,962,62053,64696,49734,14483,22230,4461,4,51,13,223365
효창공원앞역,하차,1478,2109,1523,47581,51388,61581,9386,21278,7445,8,25,31,203833
