month,역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구,평균면적당 임대료_공유오피스,평균면적당 임대료_기타,평균면적당 임대료_무인프린트,평균면적당 임대료_밀키트,평균면적당 임대료_사무실,평균면적당 임대료_식음료,평균면적당 임대료_의약업,평균면적당 임대료_패션잡화,평균면적당 임대료_편의점,평균면적당 임대료_플라워,평균면적당 임대료_화상면접,평균면적당 임대료_화장품,공실수,점포수_공유오피스,점포수_기타,점포수_무인프린트,점포수_밀키트,점포수_사무실,점포수_식음료,점포수_의약업,점포수_패션잡화,점포수_편의점,점포수_플라워,점포수_화상면접,점포수_화장품
5,교대역,승차,5275,14569,12657,161780,441551,499781,40501.0,151415.0,56082.0,107.0,435.0,242.0,1384395.0,0.0,19931.73888860798,0.0,0.0,5799.657534246576,174267.6517828461,0.0,26381.962864721485,47540.22988505747,54637.342908438055,0.0,0.0,3,0.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0
5,교대역,하차,8586,14246,9779,510233,342448,236343,81371.0,134181.0,22973.0,88.0,471.0,281.0,1361000.0,0.0,19931.73888860798,0.0,0.0,5799.657534246576,174267.6517828461,0.0,26381.962864721485,47540.22988505747,54637.342908438055,0.0,0.0,3,0.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0
5,군자역,승차,5921,6961,4814,275586,206090,181042,47314.0,73025.0,26177.0,37.0,116.0,52.0,827135.0,0.0,0.0,0.0,0.0,0.0,161602.82732447816,0.0,75417.451271636,271626.9609631521,147611.06451612903,0.0,80591.00067159167,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,1.0
5,군자역,하차,1730,9116,6381,123455,191365,295085,35325.0,73749.0,26481.0,29.0,91.0,70.0,762877.0,0.0,0.0,0.0,0.0,0.0,161602.82732447816,0.0,75417.451271636,271626.9609631521,147611.06451612903,0.0,80591.00067159167,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,1.0
5,굽은다리역,승차,3645,4874,3350,102248,63031,37339,35850.0,42527.0,9665.0,3.0,11.0,10.0,302553.0,0.0,13549.448275862069,0.0,0.0,0.0,50268.25442927679,0.0,73093.2326459483,120250.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,굽은다리역,하차,1133,6517,4404,30244,61506,102792,17054.0,45806.0,19604.0,7.0,12.0,13.0,289092.0,0.0,13549.448275862069,0.0,0.0,0.0,50268.25442927679,0.0,73093.2326459483,120250.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,낙성대역,승차,5278,13508,5984,329464,230521,146096,47395.0,57804.0,14205.0,30.0,72.0,29.0,850386.0,0.0,8984.166518413094,0.0,0.0,0.0,0.0,0.0,150284.22548555187,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5,낙성대역,하차,6819,7993,7995,115431,199883,365354,27037.0,66148.0,27809.0,12.0,58.0,74.0,824613.0,0.0,8984.166518413094,0.0,0.0,0.0,0.0,0.0,150284.22548555187,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5,남구로역,승차,3160,2471,1396,116073,109403,128666,25991.0,31521.0,10214.0,47.0,54.0,25.0,429021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51388.88888888889,250324.32432432432,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
5,남구로역,하차,825,3377,2462,175050,98148,99019,19821.0,35262.0,13139.0,16.0,117.0,37.0,447273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51388.88888888889,250324.32432432432,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
5,노원역,승차,19285,42807,39244,415899,454024,376864,104005.0,201362.0,54061.0,197.0,111.0,54.0,1707913.0,0.0,65836.63043478261,0.0,0.0,15865.689865689865,59301.479537048086,0.0,54673.511947863866,358679.7824116047,48186.60975609756,0.0,0.0,1,0.0,4.0,0.0,0.0,2.0,3.0,0.0,13.0,1.0,1.0,0.0,0.0
5,노원역,하차,20761,60989,30789,306614,501773,565215,97410.0,201719.0,64093.0,12.0,113.0,229.0,1849717.0,0.0,65836.63043478261,0.0,0.0,15865.689865689865,59301.479537048086,0.0,54673.511947863866,358679.7824116047,48186.60975609756,0.0,0.0,1,0.0,4.0,0.0,0.0,2.0,3.0,0.0,13.0,1.0,1.0,0.0,0.0
5,논현역,승차,872,2783,4837,45411,161698,265224,10675.0,27545.0,10135.0,30.0,149.0,89.0,529448.0,0.0,84000.0,0.0,0.0,0.0,102200.95758151314,63774.375,99125.92592592593,298266.2933930572,0.0,0.0,90305.08695652174,2,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0
5,논현역,하차,1422,5013,2961,268720,137589,85337,19804.0,21582.0,6365.0,40.0,139.0,90.0,549062.0,0.0,84000.0,0.0,0.0,0.0,102200.95758151314,63774.375,99125.92592592593,298266.2933930572,0.0,0.0,90305.08695652174,2,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0
5,단대오거리역,승차,7040,7257,3129,148254,81899,46152,38715.0,37564.0,7768.0,0.0,3.0,1.0,377782.0,0.0,46220.77215878195,0.0,0.0,0.0,0.0,0.0,50339.59248901318,191860.2769230769,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,단대오거리역,하차,1724,7743,6128,44650,73320,141771,16550.0,46381.0,17968.0,2.0,9.0,0.0,356246.0,0.0,46220.77215878195,0.0,0.0,0.0,0.0,0.0,50339.59248901318,191860.2769230769,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,당산역,승차,3898,7367,2979,167605,153929,143333,19540.0,32967.0,11700.0,22.0,87.0,49.0,543476.0,0.0,0.0,0.0,0.0,0.0,163211.88210721745,0.0,0.0,102177.3288439955,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
5,당산역,하차,4596,6287,6220,151710,157181,231403,20746.0,35716.0,13426.0,11.0,105.0,91.0,627492.0,0.0,0.0,0.0,0.0,0.0,163211.88210721745,0.0,0.0,102177.3288439955,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
5,대림역,승차,7835,8106,3905,367339,289898,171037,70768.0,97392.0,25417.0,233.0,334.0,131.0,1042395.0,0.0,743469.5244474213,0.0,0.0,0.0,459039.9002493766,0.0,233158.8311643953,394348.98000403953,111088.6656130052,0.0,186264.2280285036,2,0.0,1.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,1.0
5,대림역,하차,2252,10238,7846,177275,323425,339921,52379.0,109397.0,35624.0,74.0,371.0,215.0,1059017.0,0.0,743469.5244474213,0.0,0.0,0.0,459039.9002493766,0.0,233158.8311643953,394348.98000403953,111088.6656130052,0.0,186264.2280285036,2,0.0,1.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,1.0
5,대청역,승차,4574,12168,3993,100334,81334,51413,25421.0,33513.0,8055.0,16.0,28.0,4.0,320853.0,0.0,0.0,0.0,0.0,0.0,94573.46862081924,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,대청역,하차,5985,6254,6978,55548,62519,99580,15471.0,33889.0,15462.0,0.0,13.0,27.0,301726.0,0.0,0.0,0.0,0.0,0.0,94573.46862081924,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,대흥역,승차,2262,10003,6688,57867,90051,76504,15710.0,29978.0,8806.0,12.0,59.0,40.0,297980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65720.1740325166,159698.73333333334,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,대흥역,하차,7738,8000,3613,84164,81048,72897,17223.0,28397.0,8662.0,10.0,65.0,55.0,311872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65720.1740325166,159698.73333333334,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,독바위역,승차,2020,1669,545,36636,15480,6168,10522.0,10397.0,1936.0,0.0,5.0,0.0,85378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58778.01916932907,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,독바위역,하차,232,1651,1781,6923,15471,35409,6385.0,14206.0,7511.0,0.0,9.0,1.0,89579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58778.01916932907,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,동대문역,승차,3029,14329,5671,104035,348722,222457,49817.0,205304.0,50160.0,759.0,3611.0,2775.0,1010669.0,0.0,0.0,0.0,0.0,0.0,175363.56799037303,0.0,151835.57878052405,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0
5,동대문역,하차,3542,15848,3493,247283,283572,153967,104979.0,170293.0,24901.0,767.0,4413.0,4067.0,1017125.0,0.0,0.0,0.0,0.0,0.0,175363.56799037303,0.0,151835.57878052405,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0
5,동대입구역,승차,1282,6994,5263,30003,139313,151591,6620.0,28652.0,10965.0,378.0,921.0,355.0,382337.0,0.0,18551.31264916468,0.0,0.0,9314.614465032875,49017.08121066827,0.0,0.0,70481.220657277,0.0,0.0,0.0,3,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,동대입구역,하차,5782,8089,2307,156240,150396,59487,20945.0,24828.0,4280.0,177.0,809.0,606.0,433946.0,0.0,18551.31264916468,0.0,0.0,9314.614465032875,49017.08121066827,0.0,0.0,70481.220657277,0.0,0.0,0.0,3,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,동묘앞역,승차,2098,20818,5935,87513,173312,88021,30135.0,188708.0,30341.0,549.0,1038.0,355.0,628823.0,0.0,0.0,0.0,0.0,0.0,200564.97175141243,0.0,0.0,107574.83333333331,0.0,0.0,29486.558139534885,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5,동묘앞역,하차,6666,22733,3004,93601,160180,110324,62930.0,167929.0,15652.0,131.0,877.0,809.0,644836.0,0.0,0.0,0.0,0.0,0.0,200564.97175141243,0.0,0.0,107574.83333333331,0.0,0.0,29486.558139534885,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5,디지털미디어시티역,승차,5880,5134,1698,157104,107707,96296,28041.0,30539.0,8585.0,22.0,96.0,55.0,441157.0,0.0,27272.727272727272,0.0,0.0,0.0,45000.0,28716.950527169505,57063.21112515803,138627.36363636365,0.0,0.0,51034.42424242424,2,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
5,디지털미디어시티역,하차,1330,7817,7431,137857,95314,151502,16523.0,33988.0,16139.0,21.0,60.0,110.0,468092.0,0.0,27272.727272727272,0.0,0.0,0.0,45000.0,28716.950527169505,57063.21112515803,138627.36363636365,0.0,0.0,51034.42424242424,2,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
5,마들역,승차,4728,7699,2692,177639,77357,28285,44981.0,49144.0,7886.0,0.0,2.0,0.0,400413.0,9190.216731686172,7106.628242074928,15303.030303030304,0.0,0.0,37777.77777777778,0.0,34489.79591836735,185368.7707641196,14139.39393939394,0.0,0.0,1,1.0,10.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
5,마들역,하차,2689,5826,4508,25164,76381,157393,18850.0,55884.0,24822.0,0.0,3.0,2.0,371522.0,9190.216731686172,7106.628242074928,15303.030303030304,0.0,0.0,37777.77777777778,0.0,34489.79591836735,185368.7707641196,14139.39393939394,0.0,0.0,1,1.0,10.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
5,마포구청역,승차,4760,5443,2743,147507,114232,89508,35596.0,42487.0,11385.0,19.0,96.0,45.0,453821.0,0.0,17209.090909090908,0.0,0.0,6961.643835616438,0.0,0.0,34582.5,166352.84615384616,0.0,0.0,35157.03921568627,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5,마포구청역,하차,2056,5829,4290,74369,93715,136663,20170.0,43525.0,17062.0,9.0,31.0,49.0,397768.0,0.0,17209.090909090908,0.0,0.0,6961.643835616438,0.0,0.0,34582.5,166352.84615384616,0.0,0.0,35157.03921568627,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5,면목역,승차,5330,7020,2098,190580,110487,52982,44025.0,51170.0,13279.0,23.0,11.0,10.0,477015.0,0.0,0.0,45554.16666666666,70317.1875,0.0,140625.0,43883.018867924526,57577.10809910011,292935.97560975613,0.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0
5,면목역,하차,2974,5751,5055,55480,102998,174398,24536.0,62440.0,23980.0,3.0,13.0,24.0,457652.0,0.0,0.0,45554.16666666666,70317.1875,0.0,140625.0,43883.018867924526,57577.10809910011,292935.97560975613,0.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0
5,미아사거리역,승차,10462,20751,6833,275371,190540,119344,74769.0,103001.0,24932.0,16.0,48.0,33.0,826100.0,0.0,82841.40102321921,0.0,0.0,0.0,321600.1715492214,53054.66237942122,159440.64729140344,0.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0
5,미아사거리역,하차,7059,15750,13559,88417,192924,291268,38202.0,120314.0,44239.0,12.0,34.0,33.0,811811.0,0.0,82841.40102321921,0.0,0.0,0.0,321600.1715492214,53054.66237942122,159440.64729140344,0.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0
5,미아역,승차,5250,14137,7661,147904,119216,68192,48847.0,65666.0,15014.0,14.0,36.0,16.0,491953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78502.37341772151,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,미아역,하차,11112,7381,5474,71798,103032,143393,31597.0,72291.0,26838.0,7.0,23.0,40.0,472986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78502.37341772151,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,봉화산역,승차,3611,3153,1051,124295,55533,24531,23979.0,27946.0,4846.0,2.0,3.0,0.0,268950.0,0.0,41851.851851851854,0.0,0.0,0.0,0.0,0.0,0.0,106465.82978723403,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,봉화산역,하차,453,3773,3883,26686,56226,106008,11554.0,30718.0,13568.0,1.0,2.0,0.0,252872.0,0.0,41851.851851851854,0.0,0.0,0.0,0.0,0.0,0.0,106465.82978723403,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,불광역,승차,4534,7332,3449,207958,150284,89794,57836.0,114632.0,26891.0,56.0,85.0,22.0,662873.0,0.0,20399.756246191348,38491.14703618168,0.0,0.0,49862.75838698746,0.0,48620.68965517241,29943.5,0.0,0.0,60390.53694843169,3,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
5,불광역,하차,2512,7999,6033,91638,153008,226176,44629.0,126853.0,36921.0,25.0,56.0,70.0,695920.0,0.0,20399.756246191348,38491.14703618168,0.0,0.0,49862.75838698746,0.0,48620.68965517241,29943.5,0.0,0.0,60390.53694843169,3,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
5,사가정역,승차,5318,5790,2283,189602,114050,67107,46069.0,57020.0,14759.0,5.0,10.0,8.0,502021.0,0.0,48386.477141759504,0.0,0.0,10662.100456621003,97742.18279569891,0.0,44088.50574712643,347843.83731760323,48377.455166524334,0.0,0.0,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
5,사가정역,하차,1502,6673,5739,58192,118275,193601,25050.0,66507.0,25822.0,1.0,4.0,14.0,501380.0,0.0,48386.477141759504,0.0,0.0,10662.100456621003,97742.18279569891,0.0,44088.50574712643,347843.83731760323,48377.455166524334,0.0,0.0,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
5,사당역,승차,14160,23882,14383,582152,538889,562722,83807.0,184493.0,70240.0,91.0,297.0,229.0,2075345.0,0.0,76753.59062042013,0.0,0.0,0.0,250579.4565551121,251631.8785578748,135994.1177680638,0.0,169032.25806451612,0.0,450935.0485100485,7,0.0,4.0,0.0,0.0,0.0,8.0,2.0,15.0,0.0,1.0,0.0,1.0
5,사당역,하차,7665,24522,24330,330739,586746,800199,85559.0,195445.0,52857.0,74.0,313.0,315.0,2108764.0,0.0,76753.59062042013,0.0,0.0,0.0,250579.4565551121,251631.8785578748,135994.1177680638,0.0,169032.25806451612,0.0,450935.0485100485,7,0.0,4.0,0.0,0.0,0.0,8.0,2.0,15.0,0.0,1.0,0.0,1.0
5,상계역,승차,9647,16116,9261,241437,121697,62899,58030.0,66289.0,14699.0,2.0,1.0,5.0,600083.0,0.0,73926.1975308642,0.0,0.0,0.0,0.0,0.0,63468.3498873216,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
5,상계역,하차,9219,13833,9868,48755,118937,219515,27361.0,72254.0,34427.0,0.0,8.0,6.0,554183.0,0.0,73926.1975308642,0.0,0.0,0.0,0.0,0.0,63468.3498873216,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
5,상봉역,승차,4068,6021,3436,202867,137137,97797,26025.0,41371.0,16653.0,11.0,42.0,29.0,535457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58973.93126571668,303167.5461741425,41290.55405405405,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
5,상봉역,하차,1194,6738,6164,68186,134163,221239,21205.0,43989.0,15670.0,7.0,47.0,31.0,518633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58973.93126571668,303167.5461741425,41290.55405405405,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
5,상수역,승차,1684,6361,6731,47813,107299,139208,7916.0,12334.0,3239.0,119.0,619.0,719.0,334042.0,0.0,64473.68421052631,0.0,31722.310344827587,0.0,0.0,0.0,0.0,216258.7142857143,70731.70731707317,0.0,78757.57575757576,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5,상수역,하차,3450,8783,4227,88326,136947,109118,6640.0,12789.0,4258.0,59.0,609.0,512.0,375718.0,0.0,64473.68421052631,0.0,31722.310344827587,0.0,0.0,0.0,0.0,216258.7142857143,70731.70731707317,0.0,78757.57575757576,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5,새절역,승차,4500,8192,2271,165317,83360,36560,45400.0,45752.0,9608.0,3.0,21.0,8.0,400992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131539.00961881012,258401.44,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
5,새절역,하차,3172,5800,5187,35212,75733,147298,18784.0,56985.0,25362.0,2.0,8.0,12.0,373555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131539.00961881012,258401.44,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
5,서대문역,승차,3756,15596,4683,71410,193474,210839,17414.0,47976.0,11445.0,205.0,382.0,159.0,577339.0,0.0,36726.95191883545,44000.0,0.0,0.0,253451.1784511784,0.0,0.0,194357.54189944133,59335.142469470826,0.0,0.0,1,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
5,서대문역,하차,10540,6195,3672,303739,112408,72717,28652.0,36075.0,8489.0,35.0,293.0,341.0,583156.0,0.0,36726.95191883545,44000.0,0.0,0.0,253451.1784511784,0.0,0.0,194357.54189944133,59335.142469470826,0.0,0.0,1,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
5,서초역,승차,3094,11364,3086,92635,225286,208066,19264.0,61151.0,13645.0,31.0,115.0,73.0,637810.0,0.0,0.0,0.0,0.0,0.0,140111.1764705882,134989.54703832752,110775.76009995834,310182.3860087445,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0
5,서초역,하차,4502,5103,3738,285747,138941,80943,42646.0,43263.0,7757.0,19.0,92.0,114.0,612865.0,0.0,0.0,0.0,0.0,0.0,140111.1764705882,134989.54703832752,110775.76009995834,310182.3860087445,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0
5,석계역,승차,4770,7380,2538,149191,88478,50063,38773.0,40510.0,10073.0,4.0,14.0,5.0,391799.0,0.0,77395.9696969697,0.0,0.0,0.0,256638.5214007782,0.0,23750.0,202950.4827586207,0.0,0.0,0.0,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,석계역,하차,2881,6558,5747,39606,94291,163968,16710.0,50546.0,21234.0,1.0,15.0,8.0,401565.0,0.0,77395.9696969697,0.0,0.0,0.0,256638.5214007782,0.0,23750.0,202950.4827586207,0.0,0.0,0.0,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,선릉역,승차,3850,10759,15494,124554,526954,648769,28541.0,158206.0,56862.0,432.0,882.0,413.0,1575716.0,0.0,0.0,0.0,0.0,0.0,311791.9724770642,213891.1704312115,275233.1821454284,0.0,351047.04918032786,0.0,312708.7825400999,1,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,1.0,0.0,1.0
5,선릉역,하차,6218,14755,6969,678062,304289,165889,86902.0,112157.0,15283.0,124.0,655.0,616.0,1391919.0,0.0,0.0,0.0,0.0,0.0,311791.9724770642,213891.1704312115,275233.1821454284,0.0,351047.04918032786,0.0,312708.7825400999,1,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,1.0,0.0,1.0
5,성수역,승차,2456,18344,15189,90300,432896,620958,26690.0,59273.0,20294.0,144.0,3046.0,2004.0,1291594.0,0.0,51892.5518925519,0.0,0.0,0.0,170129.25170068027,0.0,93000.0,0.0,203931.20393120396,0.0,141285.98591549296,1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
5,성수역,하차,4665,28243,6134,559924,522019,191834,44812.0,48296.0,13846.0,871.0,4661.0,757.0,1426062.0,0.0,51892.5518925519,0.0,0.0,0.0,170129.25170068027,0.0,93000.0,0.0,203931.20393120396,0.0,141285.98591549296,1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
5,송정역,승차,2286,2615,901,60686,44786,29711,19954.0,28332.0,7731.0,50.0,40.0,18.0,197110.0,0.0,0.0,0.0,0.0,0.0,110386.83127572016,0.0,57265.97343351671,55227.75548737314,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
5,송정역,하차,790,2455,2639,25136,39172,62467,13981.0,29771.0,10067.0,5.0,27.0,90.0,186600.0,0.0,0.0,0.0,0.0,0.0,110386.83127572016,0.0,57265.97343351671,55227.75548737314,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
5,수락산역,승차,4859,5730,1765,138860,84365,40347,40597.0,59039.0,12658.0,5.0,5.0,4.0,388234.0,0.0,30477.58620689655,0.0,0.0,3455.61880666245,0.0,0.0,29567.98866855524,233866.1562829989,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,수락산역,하차,1080,4806,4950,38581,76158,138567,27592.0,62168.0,23710.0,0.0,6.0,3.0,377621.0,0.0,30477.58620689655,0.0,0.0,3455.61880666245,0.0,0.0,29567.98866855524,233866.1562829989,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,숙대입구역,승차,2874,12383,4806,78758,162116,151171,18401.0,31124.0,9283.0,257.0,586.0,347.0,472106.0,0.0,0.0,0.0,0.0,0.0,91902.83400809715,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,숙대입구역,하차,7611,6843,3579,129385,134174,116377,15521.0,29138.0,10011.0,58.0,450.0,507.0,453654.0,0.0,0.0,0.0,0.0,0.0,91902.83400809715,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,숭실대입구역,승차,4755,10948,5851,132688,158445,98237,34584.0,32492.0,5549.0,11.0,21.0,8.0,483589.0,0.0,38525.05714285714,0.0,0.0,0.0,161311.080835604,0.0,57468.2972972973,250331.89106642912,0.0,0.0,49900.33613445378,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
5,숭실대입구역,하차,7331,9358,5628,99457,134109,152963,12495.0,43456.0,19366.0,2.0,17.0,10.0,484192.0,0.0,38525.05714285714,0.0,0.0,0.0,161311.080835604,0.0,57468.2972972973,250331.89106642912,0.0,0.0,49900.33613445378,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
