month,역명,영업업종,월임대료,점포수,평균 면적
5,광명사거리역,식음료,4462329.0,2,42.870000000000005
5,광명사거리역,패션잡화,2708482.0,1,41.0
5,광명사거리역,편의점,12292280.0,1,34.27
5,광명사거리역,플라워,3897086.0,1,40.0
5,광명사거리역,화장품,3849143.0,1,37.17
5,광화문역,기타,4629150.0,2,457.17
5,광화문역,패션잡화,1319999.0,1,10.0
5,광화문역,편의점,9574500.0,1,56.0
5,광흥창역,공실,0.0,2,106.0
5,광흥창역,편의점,3992468.0,1,40.0
5,교대역,공실,0.0,3,27.326666666666668
5,교대역,기타,1970950.0,2,98.885
5,교대역,사무실,508050.0,4,87.6
5,교대역,식음료,5424952.0,5,31.130000000000003
5,교대역,패션잡화,994600.0,1,37.7
5,교대역,편의점,5376800.0,1,113.1
5,교대역,플라워,1521650.0,2,27.85
5,구로디지털단지역,식음료,9902195.0,2,19.83
5,구로디지털단지역,의약업,17010000.0,1,103.0
5,구로디지털단지역,패션잡화,10230000.0,1,100.8
5,구산역,밀키트,898612.0,1,33.0
5,구산역,패션잡화,1700500.0,1,30.0
5,구산역,편의점,5228359.0,1,33.2
5,구의역,식음료,1361150.0,2,19.825
5,구의역,패션잡화,2211000.0,1,20.0
5,구의역,플라워,2561360.0,1,23.1
5,구의역,화장품,6940535.0,1,50.46
5,군자역,공실,0.0,4,40.6
5,군자역,식음료,4258234.5,2,26.35
5,군자역,패션잡화,4975892.6,5,65.978
5,군자역,편의점,14890590.0,1,54.82
5,군자역,플라워,4575943.0,1,31.0
5,군자역,화장품,3600000.0,1,44.67
5,굽은다리역,공실,0.0,1,23.0
5,굽은다리역,기타,196467.0,1,14.5
5,굽은다리역,식음료,1730736.0,1,34.43
5,굽은다리역,패션잡화,2516600.0,1,34.43
5,굽은다리역,편의점,3607500.0,1,30.0
5,금호역,식음료,779000.0,2,23.305
5,금호역,편의점,1675000.0,1,25.3
5,금호역,플라워,1082300.0,1,21.0
5,금호역,화장품,2285262.0,1,50.3
5,길동역,편의점,2281500.0,1,31.82
5,길음역,밀키트,5500000.0,1,100.0
5,길음역,화장품,1948081.0,1,20.04
5,김포공항역,사무실,845200.0,2,64.355
5,김포공항역,식음료,5433888.0,2,49.18
5,김포공항역,패션잡화,4265945.333333333,6,39.58833333333333
5,김포공항역,편의점,3256500.0,1,32.34
5,김포공항역,플라워,4310000.0,1,21.53
5,김포공항역,화상면접,613792.0,1,53.15
5,까치산역,기타,9300000.0,1,24.15
5,까치산역,식음료,8195000.0,2,29.05
5,까치산역,패션잡화,7807125.0,4,26.3875
5,까치산역,편의점,8970000.0,1,37.82
5,까치산역,플라워,6383300.0,1,19.28
5,낙성대역,공실,0.0,1,16.7
5,낙성대역,기타,1010000.0,1,112.42
5,낙성대역,패션잡화,3172500.0,2,21.11
5,남구로역,공실,0.0,2,45.57
5,남구로역,패션잡화,1850000.0,2,36.0
5,남구로역,편의점,8428420.0,1,33.67
5,남성역,식음료,7166003.0,1,65.0
5,남성역,편의점,9788350.0,1,45.25
5,남한산성입구역,기타,2300000.0,1,34.32
5,남한산성입구역,식음료,1616800.0,3,31.28333333333333
5,남한산성입구역,패션잡화,1809246.0,1,34.18
5,남한산성입구역,편의점,8863280.0,1,36.0
5,내방역,밀키트,1259909.0,1,34.0
5,내방역,식음료,3967708.0,1,28.0
5,내방역,패션잡화,3014500.0,2,37.89
5,내방역,편의점,15240940.0,1,62.21
5,내방역,화장품,1619492.0,1,28.0
5,노원역,공실,0.0,1,37.0
5,노원역,기타,1514242.5,4,23.0
5,노원역,사무실,649700.0,2,40.95
5,노원역,식음료,1656685.6666666667,3,27.936666666666667
5,노원역,패션잡화,1742402.7692307692,13,31.86923076923077
5,노원역,편의점,19781190.0,1,55.15
5,노원역,플라워,1975651.0,1,41.0
5,녹번역,무인프린트,531600.0,1,12.65
5,녹번역,식음료,713000.0,1,13.47
5,녹번역,패션잡화,1020700.0,3,50.81666666666666
5,녹사평역,편의점,6254867.0,1,40.0
5,논현역,공실,0.0,2,32.0
5,논현역,기타,2100000.0,1,25.0
5,논현역,식음료,4304704.333333333,3,42.12
5,논현역,의약업,5101950.0,2,80.0
5,논현역,패션잡화,4349150.0,4,43.875
5,논현역,편의점,13317590.0,1,44.65
5,논현역,화장품,2077017.0,1,23.0
5,단대오거리역,공실,0.0,1,54.03
5,단대오거리역,기타,1700000.0,1,36.78
5,단대오거리역,패션잡화,3780000.0,1,75.09
5,단대오거리역,편의점,6235459.0,1,32.5
5,답십리역,기타,421600.0,1,61.97
5,답십리역,식음료,3380000.0,2,43.375
5,답십리역,패션잡화,1552500.0,2,42.9
5,답십리역,편의점,2476500.0,1,40.0
5,답십리역,플라워,1800000.0,1,25.5
5,당고개역,기타,2307000.0,1,27.84
5,당고개역,밀키트,1732250.0,1,28.01
5,당고개역,식음료,5753500.0,2,183.65
5,당산역,공실,0.0,2,29.5
5,당산역,식음료,7032800.0,2,43.09
5,당산역,편의점,3641600.0,1,35.64
5,대림역,공실,0.0,2,18.75
5,대림역,기타,11100000.0,1,14.93
5,대림역,식음료,7363000.0,4,16.04
5,대림역,패션잡화,8532738.875,8,36.59625
5,대림역,편의점,9762109.0,2,24.755000000000003
5,대림역,플라워,4920117.0,2,44.29
5,대림역,화장품,3920862.0,1,21.05
5,대청역,공실,0.0,1,23.0
5,대청역,식음료,2516600.0,1,26.61
5,대흥역,공실,0.0,1,23.0
5,대흥역,패션잡화,2870000.0,1,43.67
5,대흥역,편의점,7186443.0,1,45.0
5,도곡역,기타,991800.0,1,25.04
5,도곡역,패션잡화,1488166.6666666667,3,24.426666666666662
5,도봉산역,식음료,1096650.0,2,41.0
5,도봉산역,패션잡화,1310000.0,1,36.0
5,독바위역,공실,0.0,1,85.0
5,독바위역,편의점,1839752.0,1,31.3
5,돌곶이역,기타,982333.0,1,22.0
5,돌곶이역,식음료,700000.0,1,15.0
5,돌곶이역,패션잡화,1738535.25,4,40.25
5,돌곶이역,편의점,6371979.0,1,37.8
5,동대문역,공실,0.0,2,22.200000000000003
5,동대문역,식음료,3886056.6666666665,3,22.16
5,동대문역,패션잡화,4379155.0,7,28.84142857142857
5,동대문역사문화공원역,사무실,1562000.0,2,46.1
5,동대문역사문화공원역,식음료,6823334.333333333,3,21.33333333333333
5,동대문역사문화공원역,패션잡화,5059796.0,6,44.68333333333334
5,동대문역사문화공원역,편의점,7122000.0,1,25.7
5,동대입구역,공실,0.0,3,23.78
5,동대입구역,기타,518200.0,3,27.933333333333334
5,동대입구역,사무실,311667.0,1,33.46
5,동대입구역,식음료,1635700.0,1,33.37
5,동대입구역,편의점,1201000.0,1,17.04
5,동묘앞역,공실,0.0,3,40.66666666666666
5,동묘앞역,식음료,3550000.0,1,17.7
5,동묘앞역,편의점,5163592.0,1,48.0
5,동묘앞역,화장품,1267922.0,1,43.0
5,동작역,식음료,2540000.0,2,13.375
5,동작역,편의점,4730000.0,1,20.0
5,둔촌동역,식음료,2325104.0,3,24.46
5,둔촌동역,패션잡화,3900000.0,1,49.53
5,둔촌동역,편의점,3295500.0,1,29.0
5,디지털미디어시티역,공실,0.0,2,35.0
5,디지털미디어시티역,기타,3000000.0,1,110.0
5,디지털미디어시티역,식음료,1350000.0,1,30.0
5,디지털미디어시티역,의약업,4426000.0,2,154.125
5,디지털미디어시티역,패션잡화,1805480.0,1,31.64
5,디지털미디어시티역,편의점,4574703.0,1,33.0
5,디지털미디어시티역,화장품,1684136.0,1,33.0
5,뚝섬역,식음료,955000.0,2,19.085
5,뚝섬역,패션잡화,2620000.0,2,22.715
5,뚝섬역,플라워,2259300.0,1,21.99
5,뚝섬유원지역,편의점,5262400.0,1,29.89
5,마들역,공실,0.0,1,33.0
5,마들역,공유오피스,2120183.0,1,230.7
5,마들역,기타,246600.0,10,34.7
5,마들역,무인프린트,505000.0,1,33.0
5,마들역,식음료,1700000.0,1,45.0
5,마들역,패션잡화,1126666.6666666667,3,32.666666666666664
5,마들역,편의점,6137560.0,1,33.11
5,마들역,플라워,466600.0,1,33.0
5,마장역,편의점,2964000.0,1,30.0
5,마천역,편의점,2944500.0,1,30.0
5,마포구청역,공실,0.0,1,32.58
5,마포구청역,기타,757200.0,1,44.0
5,마포구청역,사무실,508200.0,1,73.0
5,마포구청역,패션잡화,1383300.0,1,40.0
5,마포구청역,편의점,6487761.0,1,39.0
5,마포구청역,화장품,1793009.0,1,51.0
5,마포역,기타,2960000.0,1,41.13
5,마포역,식음료,3861593.0,1,46.6
5,마포역,패션잡화,2368897.0,1,32.9
5,마포역,편의점,3549000.0,1,29.0
5,마포역,플라워,2350000.0,1,17.43
5,망원역,무인프린트,1333300.0,1,50.0
5,망원역,식음료,3545670.0,1,39.0
5,망원역,패션잡화,2120000.0,1,45.17
5,망원역,편의점,5682613.0,1,28.0
5,망원역,화장품,1052443.0,1,29.0
5,매봉역,기타,3010000.0,1,16.0
5,매봉역,식음료,1543300.0,2,17.705
5,매봉역,패션잡화,2016600.0,1,15.77
5,먹골역,기타,1200000.0,1,35.0
5,먹골역,무인프린트,814212.0,1,34.0
5,먹골역,패션잡화,1282425.0,4,49.5
5,먹골역,편의점,6181890.0,1,24.38
5,면목역,공실,0.0,2,61.5
5,면목역,무인프린트,1093300.0,1,24.0
5,면목역,밀키트,4500300.0,1,64.0
5,면목역,식음료,4500000.0,1,32.0
5,면목역,의약업,4651600.0,2,106.0
5,면목역,패션잡화,1727505.1666666667,6,30.00333333333333
5,면목역,편의점,10569130.0,1,36.08
5,명동역,식음료,9605672.0,1,26.0
5,명일역,기타,1067719.0,1,29.77
5,명일역,무인프린트,894900.0,1,25.05
5,명일역,패션잡화,2373300.0,1,44.27
5,명일역,편의점,3412500.0,1,30.0
5,모란역,편의점,3770665.0,1,50.0
5,목동역,식음료,4265000.0,2,24.700000000000003
5,목동역,패션잡화,3461505.5,2,26.9
5,목동역,편의점,5109000.0,1,30.0
5,목동역,화장품,2500000.0,1,23.69
5,몽촌토성역,편의점,5389832.0,1,36.0
5,문래역,식음료,2935933.333333333,3,25.61
5,문래역,화장품,2660399.0,1,28.29
5,문정역,편의점,3992468.0,1,30.0
5,미아사거리역,공실,0.0,2,12.93
5,미아사거리역,기타,2105000.0,2,25.41
5,미아사거리역,식음료,8123620.333333333,3,25.26
5,미아사거리역,의약업,990000.0,1,18.66
5,미아사거리역,패션잡화,3555961.272727273,11,22.30272727272727
5,미아역,공실,0.0,2,50.24
5,미아역,편의점,2480675.0,1,31.6
5,반포역,기타,2291087.5,8,212.275
5,반포역,사무실,0.0,1,0.0
5,반포역,패션잡화,2120800.0,2,35.0
5,반포역,편의점,7854990.0,1,40.36
5,발산역,식음료,6156100.0,1,27.14
5,발산역,의약업,11030000.0,1,39.44
5,발산역,편의점,4914000.0,1,33.0
5,발산역,플라워,1500000.0,1,15.7
5,방배역,기타,740000.0,1,18.0
5,방배역,무인프린트,1266600.0,1,19.43
5,방배역,식음료,2201500.0,2,19.875
5,방배역,플라워,1700000.0,1,17.85
5,방배역,화장품,2722601.0,1,27.0
5,방이역,패션잡화,1030000.0,1,19.3
5,방이역,편의점,3978000.0,1,36.48
5,방화역,패션잡화,975000.0,1,19.65
5,방화역,편의점,2262000.0,1,30.0
5,방화역,플라워,2261169.0,1,40.53
5,보라매역,식음료,3799002.0,1,38.0
5,보라매역,패션잡화,2750000.0,1,32.0
5,보라매역,편의점,6309160.0,1,27.58
5,보라매역,화장품,1857653.0,1,39.0
5,보문역,식음료,1700000.0,1,14.1
5,보문역,패션잡화,1500000.0,1,24.0
5,보문역,편의점,5162483.0,1,35.0
5,보문역,화장품,979861.0,1,36.0
5,복정역,편의점,6487761.0,1,50.0
5,봉천역,밀키트,3034000.0,1,27.81
5,봉천역,패션잡화,1877048.0,1,17.61
5,봉화산역,공실,0.0,2,60.0
5,봉화산역,기타,1130000.0,1,27.0
5,봉화산역,편의점,5003894.0,1,47.0
5,불광역,공실,0.0,3,24.35333333333333
5,불광역,기타,836900.0,2,41.025
5,불광역,무인프린트,500000.0,1,12.99
5,불광역,식음료,1471450.0,2,29.51
5,불광역,패션잡화,1410000.0,2,29.0
5,불광역,편의점,898305.0,1,30.0
5,불광역,화장품,1135946.0,1,18.81
5,사가정역,공실,0.0,3,72.0
5,사가정역,기타,1259500.0,1,26.03
5,사가정역,사무실,233500.0,1,21.9
5,사가정역,식음료,9090023.0,1,93.0
5,사가정역,패션잡화,2557133.333333333,3,58.0
5,사가정역,편의점,11204050.0,1,32.21
5,사가정역,플라워,1699500.0,1,35.13
5,사당역,공실,0.0,7,47.04571428571428
5,사당역,기타,19639325.0,4,255.875
5,사당역,식음료,10201716.125,8,40.7125
5,사당역,의약업,6630500.0,2,26.35
5,사당역,패션잡화,8814685.4,15,64.81666666666666
5,사당역,플라워,2620000.0,1,15.5
5,사당역,화장품,26027971.0,1,57.72
5,산성역,편의점,4358445.0,1,30.0
5,삼각지역,사무실,1882000.0,1,258.2
5,삼각지역,식음료,1600000.0,1,46.0
5,삼각지역,패션잡화,2952000.0,1,40.0
5,삼각지역,편의점,4937353.0,1,31.8
5,상계역,공실,0.0,1,25.99
5,상계역,기타,4491016.5,2,60.75
5,상계역,패션잡화,2172612.285714286,7,34.23142857142857
5,상도역,식음료,3015091.0,1,26.0
5,상도역,패션잡화,2266228.0,1,50.0
5,상도역,편의점,21907600.0,1,112.57
5,상도역,화장품,2814300.0,1,59.2
5,상봉역,공실,0.0,2,65.5
5,상봉역,패션잡화,3048755.6666666665,3,51.696666666666665
5,상봉역,편의점,13788060.0,1,45.48
5,상봉역,플라워,3055501.0,1,74.0
5,상수역,공실,0.0,1,33.0
5,상수역,기타,2450000.0,1,38.0
5,상수역,밀키트,919947.0,1,29.0
5,상수역,편의점,7569055.0,1,35.0
5,상수역,플라워,2900000.0,1,41.0
5,상수역,화장품,2599000.0,1,33.0
5,상왕십리역,편의점,5610000.0,1,37.0
5,상왕십리역,플라워,2516600.0,1,30.0
5,상왕십리역,화장품,2666031.0,1,30.6
5,상월곡역,편의점,3108802.0,1,38.4
5,상일동역,식음료,1201900.0,1,17.92
5,상일동역,편의점,3588000.0,1,31.46
5,새절역,공실,0.0,1,43.6
5,새절역,패션잡화,3692300.0,2,28.07
5,새절역,편의점,6460036.0,1,25.0
5,서대문역,공실,0.0,1,42.95
5,서대문역,기타,555066.6666666666,3,15.113333333333337
5,서대문역,무인프린트,412500.0,2,9.375
5,서대문역,식음료,3011000.0,1,11.88
5,서대문역,편의점,3826900.0,2,19.69
5,서대문역,플라워,874600.0,1,14.74
5,서울대입구역,식음료,6905270.5,2,21.630000000000003
5,서울대입구역,화장품,5906786.0,1,26.64
5,서울역,사무실,380100.0,1,33.0
5,서울역,패션잡화,3225582.0,1,12.0
5,서초역,공실,0.0,1,21.82
5,서초역,식음료,2540682.6666666665,3,18.133333333333336
5,서초역,의약업,3874200.0,1,28.7
5,서초역,패션잡화,2659726.0,2,24.01
5,서초역,편의점,9932040.0,1,32.02
5,석계역,공실,0.0,5,25.2
5,석계역,기타,2554067.0,1,33.0
5,석계역,식음료,6595610.0,1,25.7
5,석계역,패션잡화,1710000.0,1,72.0
5,석계역,편의점,11771128.0,1,58.0
5,석촌역,기타,2500000.0,1,30.0
5,석촌역,편의점,7290691.0,1,38.0
5,선릉역,공실,0.0,1,20.21
5,선릉역,식음료,4893886.8,5,15.696000000000002
5,선릉역,의약업,4166600.0,1,19.48
5,선릉역,패션잡화,6371648.166666667,6,23.15
5,선릉역,플라워,6424161.0,1,18.3
5,선릉역,화장품,11892315.0,1,38.03
5,성수역,공실,0.0,1,23.5
5,성수역,기타,1700000.0,1,32.76
5,성수역,식음료,3751350.0,2,22.05
5,성수역,패션잡화,2511000.0,1,27.0
5,성수역,플라워,3320000.0,1,16.28
5,성수역,화장품,4012522.0,1,28.4
5,성신여대입구역,식음료,3181500.0,1,16.0
5,성신여대입구역,패션잡화,2270975.0,4,22.44
5,성신여대입구역,플라워,4686896.0,1,30.8
5,송정역,공실,0.0,1,70.51
5,송정역,식음료,2414160.0,1,21.87
5,송정역,패션잡화,1422677.6666666667,3,24.843333333333334
5,송정역,편의점,2340000.0,1,42.37
5,송파역,식음료,1510000.0,1,17.87
5,송파역,편의점,3999566.0,1,32.2
5,수락산역,공실,0.0,2,42.04
5,수락산역,기타,1767700.0,1,58.0
5,수락산역,사무실,163900.0,1,47.43
5,수락산역,패션잡화,1670000.0,1,56.48
5,수락산역,편의점,8858850.0,1,37.88
5,수서역,기타,3030800.0,1,28.28
5,수서역,식음료,6390663.5,2,33.22
5,수서역,의약업,2649500.0,1,21.0
5,수서역,패션잡화,5168156.75,4,21.3
5,수유역,식음료,9842289.5,2,17.21
5,수유역,패션잡화,3777883.3333333335,3,16.833333333333332
5,수유역,편의점,10844872.0,1,23.0
5,수유역,플라워,1658800.0,1,10.4
5,수진역,편의점,4036829.0,1,40.0
5,숙대입구역,공실,0.0,1,9.8
5,숙대입구역,식음료,2270000.0,1,24.7
5,숭실대입구역,공실,0.0,1,30.0
5,숭실대입구역,기타,1348377.0,2,35.0
5,숭실대입구역,식음료,3552070.0,1,22.02
5,숭실대입구역,패션잡화,2126327.0,1,37.0
5,숭실대입구역,편의점,9835540.0,1,39.29
5,숭실대입구역,화장품,1781442.0,1,35.7
5,시청역,기타,1858300.0,1,57.6
5,시청역,식음료,4145884.0,1,25.0
5,시청역,패션잡화,2528600.0,3,21.91
5,시청역,플라워,2470600.0,1,25.0
5,신금호역,공실,0.0,1,23.5
5,신금호역,편의점,3178500.0,1,39.14
5,신길역,식음료,7560000.0,1,20.0
5,신길역,패션잡화,7100000.0,1,10.0
5,신길역,플라워,3542000.0,1,40.0
5,신당역,공실,0.0,2,86.07
5,신당역,기타,2057400.0,2,22.55
5,신당역,무인프린트,651324.0,1,26.0
5,신당역,식음료,1100000.0,1,14.82
5,신당역,패션잡화,3616600.0,1,73.0
5,신당역,편의점,5456374.0,1,40.0
5,신당역,플라워,1985000.0,1,30.0
5,신대방삼거리역,공실,0.0,1,49.0
5,신대방삼거리역,기타,1768200.0,1,42.0
5,신대방삼거리역,무인프린트,1139500.0,1,27.0
5,신대방삼거리역,밀키트,1771200.0,1,42.0
5,신대방삼거리역,패션잡화,2550574.5,4,43.765
5,신대방삼거리역,편의점,13025870.0,1,51.49
5,신대방삼거리역,화장품,1762389.0,1,42.0
5,신대방역,공실,0.0,1,240.3
5,신대방역,식음료,4046100.0,1,24.9
5,신대방역,편의점,4751700.0,1,27.8
5,신도림역,식음료,10587365.4,5,39.818
5,신도림역,의약업,3310000.0,1,22.5
5,신도림역,패션잡화,4988166.0,1,27.4
5,신도림역,편의점,8613177.0,2,23.03
5,신도림역,플라워,5636112.0,2,42.7
5,신도림역,화장품,6022805.0,1,24.13
5,신림역,식음료,7759161.5,2,14.0
5,신림역,의약업,12100000.0,1,16.0
5,신림역,패션잡화,5115000.0,1,14.0
5,신림역,플라워,4550000.0,1,8.0
5,신사역,공실,0.0,2,27.5
5,신사역,식음료,4700165.25,4,20.3275
5,신사역,의약업,2533400.0,1,23.7
5,신사역,패션잡화,4003390.3333333335,6,27.93166666666667
5,신사역,플라워,1520000.0,1,17.36
5,신용산역,공실,0.0,2,21.2
5,신용산역,기타,1186900.0,2,19.630000000000003
5,신용산역,식음료,2525000.0,2,17.375
5,신용산역,패션잡화,1328643.5,2,23.05
5,신용산역,플라워,786350.0,2,16.5
5,신정네거리역,밀키트,1622575.0,1,42.45
5,신정역,공실,0.0,1,42.71
5,신정역,편의점,2457000.0,1,24.0
5,신촌역,공실,0.0,3,18.816666666666663
5,신촌역,식음료,10283584.5,2,24.085
5,신촌역,의약업,6783300.0,1,21.0
5,신촌역,패션잡화,4407400.0,1,9.8
5,신촌역,편의점,15722963.0,1,44.42
5,신촌역,화장품,17632662.0,1,33.0
5,신풍역,공실,0.0,5,38.0
5,신풍역,패션잡화,2020000.0,1,30.0
5,신풍역,편의점,8322600.0,1,32.82
5,신흥역,편의점,4391715.0,1,40.0
5,쌍문역,편의점,2643669.0,1,20.2
5,아차산역,식음료,3078539.5,2,31.91
5,아차산역,패션잡화,3053705.0,3,33.06
5,아차산역,편의점,4660500.0,1,28.72
5,아현역,밀키트,1124425.0,1,25.0
5,아현역,식음료,460000.0,1,22.58
5,아현역,패션잡화,1951902.0,1,34.8
5,아현역,플라워,1028675.0,1,24.05
5,아현역,화장품,2353016.0,1,35.2
5,안국역,기타,528700.0,4,21.9725
5,안국역,무인프린트,668300.0,2,23.8
5,안국역,의약업,2066900.0,1,26.31
5,안국역,패션잡화,2516750.0,2,23.185
5,안국역,플라워,1037900.0,2,23.8
5,안암역,공실,0.0,2,31.0
5,안암역,기타,1296600.0,1,27.0
5,안암역,식음료,1850000.0,1,17.0
5,안암역,편의점,10717338.0,1,42.2
5,안암역,화장품,2417302.0,1,40.99
5,암사역,공실,0.0,1,24.0
5,암사역,기타,2519417.0,2,41.5
5,암사역,패션잡화,2150000.0,1,27.37
5,암사역,편의점,10014441.0,1,35.0
5,압구정역,공실,0.0,1,37.0
5,압구정역,식음료,2543548.0,2,19.15
5,압구정역,플라워,2611408.0,1,18.62
5,압구정역,화장품,7195687.0,1,23.76
5,애오개역,편의점,3159000.0,1,32.2
5,약수역,식음료,3260820.0,1,11.57
5,약수역,편의점,7685502.0,1,77.0
5,약수역,화장품,3780596.0,1,22.32
5,양재역,기타,4110000.0,1,40.0
5,양재역,식음료,4866457.0,1,20.0
5,양재역,패션잡화,5584479.0,5,37.996
5,양재역,편의점,3173291.0,1,18.0
5,양천구청역,밀키트,965550.0,1,26.04
5,양천구청역,식음료,886500.0,1,18.84
5,어린이대공원역,공실,0.0,9,37.89888888888889
5,어린이대공원역,편의점,12632620.0,1,35.6
5,여의나루역,식음료,2021800.0,1,34.86
5,여의나루역,편의점,5869500.0,1,33.39
5,여의도역,공실,0.0,1,19.93
5,여의도역,기타,2434950.0,2,35.325
5,여의도역,식음료,2300000.0,1,22.04
5,여의도역,편의점,4582500.0,1,35.24
5,여의도역,플라워,2929289.0,1,23.65
5,역삼역,공실,0.0,2,37.41
5,역삼역,식음료,7952969.25,4,41.825
5,역삼역,의약업,7385207.333333333,3,139.4
5,역삼역,편의점,4879147.0,1,26.4
5,역촌역,공실,0.0,3,48.66666666666666
5,역촌역,편의점,2585123.0,1,31.5
5,연신내역,공실,0.0,1,26.6
5,연신내역,기타,965000.0,1,19.96
5,연신내역,식음료,2083450.0,2,15.98
5,연신내역,의약업,1875800.0,1,22.0
5,연신내역,패션잡화,3874772.5,2,34.099999999999994
5,연신내역,편의점,8734634.0,1,44.0
5,영등포구청역,공실,0.0,1,22.32
5,영등포구청역,공유오피스,5779441.0,1,313.4
5,영등포구청역,식음료,3860357.3333333335,6,23.991666666666664
5,영등포구청역,패션잡화,6206426.0,1,26.01
5,영등포구청역,편의점,2496000.0,1,34.33
5,영등포시장역,편의점,3100500.0,1,37.3
5,오금역,편의점,2691000.0,1,27.38
5,오목교역,공실,0.0,1,118.84
5,오목교역,기타,0.0,20,54.669
5,오목교역,식음료,0.0,14,32.29642857142857
5,오목교역,패션잡화,0.0,8,43.495
5,오목교역,편의점,5577000.0,1,43.51
5,오목교역,플라워,43055000.0,2,36.37
5,옥수역,기타,13500000.0,1,555.0
5,옥수역,식음료,3640000.0,1,11.6
5,옥수역,편의점,2010000.0,1,18.9
5,옥수역,화장품,4736736.0,1,41.64
5,온수역,사무실,795000.0,1,35.0
5,온수역,식음료,2029650.0,2,27.25
5,온수역,패션잡화,3312900.0,1,23.1
5,온수역,편의점,6966960.0,1,29.81
5,올림픽공원역,편의점,2437500.0,1,37.2
5,왕십리역,공실,0.0,2,69.09
5,왕십리역,공유오피스,2556015.0,1,204.0
5,왕십리역,기타,4609084.5,2,37.245
5,왕십리역,사무실,567800.0,1,50.0
5,왕십리역,식음료,2549073.0,3,27.56
5,왕십리역,패션잡화,2762987.4285714286,7,42.45
5,왕십리역,편의점,2054500.0,2,26.175
5,왕십리역,플라워,566257.0,1,10.3
5,왕십리역,화장품,3968788.0,1,50.84
5,용마산역,공실,0.0,4,48.75
5,용마산역,기타,0.0,1,55.0
5,용마산역,편의점,5070780.0,1,28.8
5,용마산역,화장품,1309883.0,1,55.0
5,우장산역,공실,0.0,1,23.76
5,우장산역,무인프린트,850000.0,1,14.8
5,우장산역,사무실,1685600.0,1,44.8
5,우장산역,패션잡화,1798993.5,2,19.86
5,우장산역,편의점,4777500.0,1,33.0
5,월곡역,공실,0.0,1,27.0
5,월곡역,식음료,718500.0,2,23.915
5,월곡역,패션잡화,2880000.0,1,30.0
5,월곡역,편의점,8190105.0,1,35.0
5,월곡역,화장품,1315554.0,1,58.0
5,월드컵경기장역,편의점,2765893.0,1,43.0
5,을지로3가역,공실,0.0,1,11.5
5,을지로3가역,기타,754300.0,2,14.6
5,을지로3가역,식음료,1798750.0,4,20.025
5,을지로3가역,패션잡화,1935275.0,4,20.39
5,을지로3가역,플라워,1037850.0,2,25.8
5,을지로4가역,공실,0.0,1,14.9
5,을지로4가역,기타,852500.0,2,18.87
5,을지로4가역,사무실,407400.0,2,35.635000000000005
5,을지로4가역,식음료,1813804.0,2,35.4
5,을지로4가역,패션잡화,834440.0,5,23.19
5,을지로4가역,편의점,7488000.0,1,34.98
5,을지로입구역,공실,0.0,4,54.675
5,을지로입구역,기타,14910683.333333334,6,43.8
5,을지로입구역,식음료,9773014.75,4,37.82
5,을지로입구역,패션잡화,6217450.0,2,26.685
5,을지로입구역,편의점,14993000.0,1,17.2
5,을지로입구역,플라워,2269740.0,1,19.0
5,응암역,기타,2032373.0,1,30.0
5,응암역,식음료,5950405.0,2,42.32
5,응암역,패션잡화,1562000.0,1,15.0
5,응암역,편의점,12005352.0,1,38.8
5,응암역,화장품,2214894.0,1,31.0
5,이대역,기타,2252100.0,2,26.5
5,이대역,식음료,3150000.0,1,27.66
5,이대역,패션잡화,2250000.0,2,14.005
5,이대역,플라워,3020000.0,1,21.13
5,이수역,공실,0.0,5,58.27
5,이수역,기타,11450200.0,1,592.0
5,이수역,사무실,650000.0,1,48.0
5,이수역,식음료,4532176.0,1,27.22
5,이수역,패션잡화,4651985.666666667,3,48.76
5,이수역,편의점,14677520.0,1,54.05
5,이수역,플라워,2039400.0,1,22.5
5,이촌역,식음료,1386563.0,1,19.3
5,이촌역,플라워,1319000.0,1,22.0
5,이태원역,편의점,8483995.0,1,25.0
5,이태원역,화장품,3123307.0,1,34.0
5,일원역,공실,0.0,2,449.0
5,일원역,사무실,467500.0,1,51.7
5,일원역,의약업,3522150.0,2,56.24
5,일원역,편의점,8800000.0,1,46.0
5,잠실나루역,기타,4269050.0,2,68.55
5,잠실나루역,식음료,2810000.0,1,24.0
5,잠실나루역,의약업,9763550.0,2,65.02
5,잠실나루역,패션잡화,1230000.0,1,28.6
5,잠실나루역,편의점,6956940.0,1,48.1
5,잠실나루역,플라워,2100000.0,1,25.62
5,잠실새내역,공실,0.0,1,19.44
5,잠실새내역,패션잡화,3410000.0,1,19.44
5,잠실새내역,편의점,4790715.0,1,24.65
5,잠실역,공실,0.0,1,38.0
5,잠실역,기타,22492923.125,8,130.24875
5,잠실역,식음료,4943649.761904762,21,38.067142857142855
5,잠실역,의약업,6081431.666666667,3,57.4
5,잠실역,패션잡화,6855920.3,10,34.887
5,잠실역,편의점,9662133.333333334,3,34.833333333333336
5,잠실역,화장품,11022647.0,1,144.0
5,장승배기역,패션잡화,2710000.0,1,35.52
5,장승배기역,편의점,8185320.0,1,36.18
5,장지역,공실,0.0,1,251.23
5,장지역,식음료,4998300.0,1,38.82
5,장지역,편의점,8275943.0,1,35.2
5,장지역,플라워,2500000.0,1,12.85
5,장한평역,기타,2161133.0,1,31.98
