역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
암사역,하차,535,5225,5480,39236,107498,199298,20442,63068,27392,2,8,23,468207
압구정역,승차,1812,16672,13876,68353,292991,342532,29717,84204,26927,255,1809,1030,880178
압구정역,하차,9204,17592,5447,366674,278514,118616,55518,67717,15929,497,2564,920,939192
애오개역,승차,1352,2782,988,59222,48257,37277,13815,22079,4675,5,124,74,190650
애오개역,하차,1822,2007,1607,43884,41794,56059,12845,18204,7699,21,128,70,186140
약수역,승차,3561,8470,4281,108018,129900,118395,36445,54749,14530,31,332,196,478908
약수역,하차,6099,5886,3931,98281,117991,133059,25770,55375,19525,65,322,202,466506
양재역,승차,4184,10418,4845,128478,321138,386578,31012,87384,35486,231,343,96,1010193
양재역,하차,5080,9630,7169,475503,245486,202807,54597,80911,20516,62,277,307,1102345
양천구청역,승차,1614,2611,1404,78394,39139,17220,25898,23713,4014,3,4,1,194015
양천구청역,하차,600,3279,2476,17023,42535,82188,10056,28154,16377,3,2,5,202698
양평역,승차,1043,1294,870,69299,54244,49000,10597,15970,4948,41,24,70,207400
양평역,하차,655,1630,1103,61360,39009,66106,11094,14376,5463,2,29,76,200903
어린이대공원역,승차,2047,11905,5982,90117,180695,143429,12869,26198,7205,36,237,78,480798
어린이대공원역,하차,7630,10768,2755,149144,159202,110847,16009,22915,7527,42,180,91,487110
여의나루역,승차,1005,11942,19300,24908,125588,228383,7558,20337,8225,93,1037,2070,450446
여의나루역,하차,4817,18605,9219,162701,155259,97000,14032,16250,4969,191,1664,1298,486005
여의도역,승차,1322,7493,4292,46426,302629,350522,9593,36732,10380,138,1000,640,771167
여의도역,하차,2995,7434,2876,461290,219557,85311,23068,25620,5002,236,1336,504,835229
역삼역,승차,1239,6277,5120,83163,472237,577212,18643,91596,30090,427,1077,547,1287628
역삼역,하차,3113,7116,3479,865634,292883,147457,60282,72063,12040,126,799,1010,1466002
역촌역,승차,830,946,397,39914,21317,10423,13948,18108,3724,42,43,23,109715
역촌역,하차,164,1172,1235,13529,26235,51328,8191,19331,7732,3,17,48,128985
연신내역,승차,6882,17266,10174,359402,216853,120634,95210,134396,31571,25,83,38,992534
연신내역,하차,6692,13479,10463,78713,206212,373486,55144,139141,56392,11,50,43,939826
영등포구청역,승차,2403,5104,3401,160190,207189,231135,31037,70374,23165,54,207,80,734339
영등포구청역,하차,2558,5339,3556,254120,170712,190362,42710,63798,16581,41,176,136,750089
영등포시장역,승차,1252,2163,1195,82312,85760,77648,11485,48750,21607,108,156,137,332573
영등포시장역,하차,665,2513,1732,78307,80387,91821,24886,51478,6495,17,204,168,338673
오금역,승차,3747,6169,1370,104058,68851,46462,22109,27932,7283,0,4,1,287986
오금역,하차,4199,3686,4035,57992,56707,87981,13051,28539,12882,0,5,3,269080
오목교역,승차,4747,11621,12423,147338,170333,161505,25714,50381,16611,3,50,43,600769
오목교역,하차,4235,19456,8101,143757,184450,180380,26082,49986,16515,13,61,40,633076
옥수역,승차,2930,5024,1813,77938,64204,46010,22261,31736,8487,7,78,47,260535
옥수역,하차,1018,5428,4803,30701,69254,92559,13055,35186,14432,9,84,50,266579
온수역,승차,3644,9033,2540,126191,62678,28977,21479,18804,4710,10,10,2,278078
온수역,하차,5995,3873,3405,37963,57542,105906,9185,21684,11446,7,9,11,257026
올림픽공원역,승차,1753,6458,3094,37458,43429,52732,15712,26738,7340,4,42,152,194912
올림픽공원역,하차,3756,3356,2069,27400,53110,34837,12986,21402,7340,11,131,33,166431
왕십리역,승차,3113,13776,6705,131230,177119,174625,19764,44749,15254,80,229,177,586821
왕십리역,하차,5826,9979,5870,101599,176588,195968,23033,41654,10942,29,315,228,572031
용답역,승차,1346,1362,341,30123,24953,10464,8120,7991,1979,15,34,12,86740
용답역,하차,600,1238,899,9889,19918,34809,3988,9854,4054,3,11,35,85298
용두역,승차,334,433,197,19183,17661,10122,6462,14140,3281,0,97,45,71955
용두역,하차,46,404,369,9278,16037,21815,7235,14545,3252,15,74,27,73097
용마산역,승차,2117,2192,1012,71720,38247,18391,17873,19059,3543,1,14,4,174173
용마산역,하차,855,2692,2032,21053,37815,64613,11116,22371,10277,3,18,6,172851
우장산역,승차,6067,19659,7876,151777,93608,41992,39433,52121,10146,7,17,0,422703
우장산역,하차,7970,11056,11231,43551,88478,147610,22791,59560,23150,0,27,16,415440
월곡역,승차,4057,4128,1464,113796,88963,55664,29768,34241,8007,9,14,3,340114
월곡역,하차,1119,5322,3704,53094,76736,119075,15766,39546,15741,0,4,9,330116
월드컵경기장역,승차,564,5261,8208,22476,35162,69375,11024,36518,10869,7,89,234,199787
월드컵경기장역,하차,2328,7441,6388,23578,59195,66408,16706,34177,6277,22,151,104,222775
을지로3가역,승차,2034,7079,3687,78468,328243,458072,13198,77044,31455,2546,4502,1941,1008269
을지로3가역,하차,2531,5548,3207,458953,242507,167490,55128,55901,6516,541,3839,3901,1006062
을지로4가역,승차,861,4100,1999,50352,203629,186659,12386,74195,28018,1380,3217,1376,568172
을지로4가역,하차,2367,3098,1628,221852,142524,82164,53037,54667,5175,613,3034,2960,573119
을지로입구역,승차,1985,11775,7028,81151,488655,664041,8526,67109,25125,2860,9283,7195,1374733
을지로입구역,하차,3196,10372,5860,675731,403529,194508,35881,53181,5660,1268,9256,7595,1406037
응암역,승차,4413,6201,2399,207052,108754,51650,55961,58998,12957,11,33,7,508436
응암역,하차,1881,6146,5636,42657,104570,212047,24139,68797,33495,9,19,19,499415
이대역,승차,1560,7002,4785,105791,181499,121408,14567,28861,7510,218,975,362,474538
이대역,하차,2950,7294,4325,116787,171758,158938,18560,26772,9064,207,1023,551,518229
이수역,승차,1700,4823,3407,109030,131734,139545,22464,45699,15684,16,66,21,474189
이수역,하차,1318,5423,3210,97488,131710,141894,22405,43179,13777,6,45,21,460476
이촌역,승차,1852,11575,2571,42546,95917,54037,13522,33283,7452,34,1398,424,264611
이촌역,하차,5435,9411,2805,60974,94578,57256,19216,29185,8418,303,1303,98,288982
이태원역,승차,1061,2989,2602,51131,110603,153527,8128,16359,6000,625,2051,2350,357426
이태원역,하차,1155,3190,2446,85148,128476,138474,12093,13378,5033,278,2574,3302,395547
일원역,승차,4151,12689,2977,69555,104950,36206,21711,40893,7138,9,18,3,300300
일원역,하차,5591,5057,7446,78153,63358,62056,23877,34588,11599,3,13,3,291744
자양역,승차,1926,6904,12031,80732,84747,120752,20976,38891,11393,42,105,226,378725
자양역,하차,2031,11189,7526,40140,119691,124704,17362,41559,12980,25,115,149,377471
잠실나루역,승차,4383,6650,1486,122652,130536,62766,29014,50309,9425,14,64,33,417332
잠실나루역,하차,1632,5635,5110,95472,95270,113060,27363,45503,15720,37,67,37,404906
잠실새내역,승차,10438,12755,8219,208148,178057,160692,37425,60729,17709,85,227,165,694649
잠실새내역,하차,3227,17630,10065,80113,219886,237567,26475,65789,22491,61,262,199,683765
잠실역,승차,12160,50357,45676,533090,875547,952414,64697,187637,60249,484,5073,5210,2792594
잠실역,하차,29956,51426,29826,663203,984088,760043,80209,176821,43975,1919,6639,1849,2829954
잠원역,승차,1627,3454,1074,43682,43251,21372,11488,17684,4113,6,74,71,147896
잠원역,하차,623,2926,3320,26364,32825,41750,10166,15740,5804,25,88,45,139676
장승배기역,승차,1611,2553,1244,91674,60039,33793,28052,35151,7957,0,6,4,262084
장승배기역,하차,752,2927,2260,35654,54805,86799,18009,39443,14499,2,6,5,255161
장암역,승차,669,549,145,42568,15191,6157,3734,9493,2591,0,0,2,81099
장암역,하차,63,364,381,6497,8632,11022,3717,7130,1169,0,0,0,38975
장지역,승차,3505,8183,4010,141108,131093,108825,30081,46889,13527,11,45,42,487319
장지역,하차,2547,6274,4591,113204,113115,123415,21331,47624,16910,2,45,53,449111
장한평역,승차,3810,3717,1584,183058,136232,107725,31052,49032,21358,320,402,457,538747
장한평역,하차,646,4592,3931,116474,116841,184202,34272,51274,17837,30,219,764,531082
제기동역,승차,1460,1839,627,72518,95715,57911,46797,179222,35596,16,152,56,491909
제기동역,하차,513,1850,1263,74092,75094,67198,77769,185233,17040,49,153,48,500302
종각역,승차,740,9696,7059,42912,343020,506481,14249,96630,35924,661,1989,1083,1060444
종각역,하차,4237,10195,2082,536324,262295,94031,56721,72541,8642,318,1733,1131,1050250
종로3가역,승차,1517,10074,6657,73185,424936,572994,39076,291190,117128,1995,4921,2183,1545856
종로3가역,하차,2938,11191,3374,370936,475282,239631,126718,285762,25680,886,4383,3549,1550330
종로5가역,승차,526,4395,2002,35114,214315,176578,26453,176641,45030,738,4437,1993,688222
종로5가역,하차,1273,3797,1133,192356,167309,61720,79582,150640,12286,828,2951,1483,675358
종합운동장역,승차,1643,15161,25281,59494,92871,271503,14292,30242,13596,30,316,868,525297
종합운동장역,하차,11967,28613,7281,63270,273394,146919,22774,29227,8902,104,800,308,593559
중계역,승차,3990,9551,2871,167710,92711,42116,41959,50801,9748,3,2,1,421463
중계역,하차,5178,5436,4602,45838,77804,148677,28875,47013,22876,0,1,1,386301
중곡역,승차,3098,7764,2350,106271,75034,46259,27278,31218,8710,13,12,8,308015
중곡역,하차,2859,2971,2799,53452,60350,98042,16965,35838,15551,1,13,4,288845
중화역,승차,2685,4655,2121,114524,70738,39997,27739,32123,8661,0,1,1,303245
중화역,하차,1927,3799,3662,39421,66463,112069,15825,35646,16624,11,5,2,295454
증산역,승차,2606,3397,1134,111508,59769,28991,36250,33308,6981,0,10,4,283958
증산역,하차,660,3444,3642,23031,59494,115053,14375,41995,20543,1,5,5,282248
지축역,승차,3525,5853,2147,85225,53916,27160,15875,17574,4511,1,5,1,215793
지축역,하차,1465,5648,5343,29704,49490,84287,9310,18487,9015,1,4,8,212762
창동역,승차,6961,11982,6105,234312,171311,108961,73951,116974,36545,11,31,5,767149
창동역,하차,3586,11380,10162,91243,186284,268535,55205,134613,45601,6,20,29,806664
창신역,승차,1340,2843,1309,41459,22719,11817,9922,8014,2032,0,15,16,101486
창신역,하차,2934,1459,1146,13315,18978,28821,4407,9506,4733,12,12,20,85343
천왕역,승차,5119,8253,1803,145889,67384,30503,30980,27363,5016,6,8,2,322326
천왕역,하차,4213,6065,5265,35024,69534,124952,12143,35644,16087,1,6,4,308938
천호역,승차,4555,9713,7302,247384,271958,223280,60177,142439,44651,40,117,37,1011653
천호역,하차,2038,13437,8479,184285,278255,328955,60598,149224,37556,24,86,87,1063024
철산역,승차,4278,8264,4462,234253,144408,95125,42257,61411,14555,14,22,11,609060
철산역,하차,1682,8635,8051,84338,151305,243612,31962,60206,24370,3,26,22,614212
청구역,승차,1704,2396,1123,49576,58285,63550,15689,21920,7514,62,216,99,222134
청구역,하차,592,2564,1831,62865,49031,52485,14695,20321,8071,17,143,172,212787
청담역,승차,1148,4399,3229,40877,169843,211650,18755,44917,15417,125,369,218,510947
청담역,하차,2918,4888,1814,304174,111120,56200,37270,29729,9384,76,363,307,558243
청량리역,승차,3154,5344,1834,153858,144212,86757,55805,189131,41084,94,217,104,681594
청량리역,하차,2401,4977,3277,81833,140732,146016,69695,190568,29921,43,174,213,669850
총신대입구역,승차,2694,6589,3572,145379,129504,111964,47668,89064,25619,23,72,26,562174
총신대입구역,하차,2407,6485,4454,88824,148878,182945,36996,100480,31581,22,78,34,603184
충무로역,승차,2347,7510,5438,81521,284718,336916,14767,69272,32705,2495,3578,1666,842933
충무로역,하차,3603,7384,4370,346316,232027,146791,52484,56441,9084,499,3500,4025,866524
충정로역,승차,1759,4668,1639,78143,129944,126529,20624,32869,8324,83,268,169,405019
충정로역,하차,3062,2919,2478,170320,91987,87985,20333,30464,11663,51,225,236,421723
태릉입구역,승차,3221,5806,2574,134292,124149,76945,30254,45499,13846,10,13,10,436619
태릉입구역,하차,1671,6052,4528,64784,113162,163183,20721,48720,16810,3,15,18,439667
하계역,승차,4026,11742,4069,189656,127851,58928,42036,62467,14364,3,13,4,515159
하계역,하차,5229,7220,6121,56117,111134,179192,28416,61681,24231,2,6,3,479352
하남검단산역,승차,3251,8363,2750,53814,42384,29573,24729,27321,6242,0,12,26,198465
하남검단산역,하차,3269,5231,5293,23836,40662,52755,14038,31128,12477,1,35,6,188731
하남시청역,승차,3212,8350,3607,73336,49621,28179,32463,38904,10056,3,8,6,247745
하남시청역,하차,2596,5737,5998,23009,41696,74303,19118,44638,18254,2,2,5,235358
하남풍산역,승차,1423,4631,1833,30194,32847,23205,11625,19896,4990,15,6,3,130668
하남풍산역,하차,1396,3032,3039,29671,24256,31764,10720,18485,6782,1,8,5,129159
학동역,승차,935,3672,3638,36506,202842,302147,12719,39997,13243,54,236,113,616102
학동역,하차,2297,4402,1758,390586,131137,51717,31081,26072,5909,41,202,208,645410
학여울역,승차,606,1446,671,12161,24295,12902,5604,11404,2149,0,1,4,71243
학여울역,하차,582,1831,576,18169,19661,12635,5562,9882,3481,1,3,0,72383
한강진역,승차,307,2396,1931,16247,111210,151368,3253,10529,3480,43,1475,1077,303316
한강진역,하차,715,3259,1325,109676,169451,52307,8583,7264,1710,204,2751,410,357655
한성대입구역,승차,3039,9680,4402,100875,134134,86824,26688,40276,9922,77,126,59,416102
한성대입구역,하차,5467,6540,4695,78042,116936,115416,20392,39146,15486,38,117,162,402437
한양대역,승차,794,8867,3140,29734,157455,100885,2800,7948,2552,17,185,154,314531
한양대역,하차,7304,5543,1345,147131,122474,47725,6164,6611,1536,130,178,80,346221
합정역,승차,4972,15050,13729,220839,409683,572617,30245,61536,23131,410,1905,1315,1355432
합정역,하차,4309,20518,11081,340805,508942,429473,33869,58805,19764,316,1669,1301,1430852
행당역,승차,3481,3921,1511,94378,49548,24213,24940,23564,4530,10,22,26,230144
행당역,하차,917,4585,2750,19632,47597,79169,9192,25985,12312,2,24,22,202187
혜화역,승차,2019,23055,19781,74183,336283,436293,27436,74626,21770,150,503,406,1016505
혜화역,하차,11202,24964,7212,259086,425820,188264,51326,58200,11728,166,559,456,1038983
홍대입구역,승차,7030,43199,60057,282176,671726,938480,28737,53695,19579,2702,10691,10609,2128681
홍대입구역,하차,13192,77836,26843,368240,1007355,690070,29599,51743,18570,2147,14608,11652,2311855
홍제역,승차,5785,6354,2420,182524,121634,58951,56999,74351,16301,75,175,51,525620
홍제역,하차,1121,7399,5867,53089,108866,173644,30863,79530,34033,10,147,112,494681
화곡역,승차,7628,10283,4048,356633,184720,90692,69754,71286,15500,15,60,30,810649
화곡역,하차,1491,9118,9707,73909,170195,337981,30868,79088,39902,6,57,40,752362
화랑대역,승차,3863,7625,2315,156163,88323,30858,24567,23775,4595,2,13,8,342107
화랑대역,하차,2999,4596,3835,35025,61972,113571,11983,23868,11990,1,12,1,269853
회현역,승차,639,5362,2198,33254,276613,239035,16289,176721,24974,1140,3983,1534,781742
회현역,하차,1628,5929,1161,324841,212261,47542,73297,137652,6883,1008,4336,1893,818431
효창공원앞역,승차,1061,3369,1031,61059,58959,47254,15115,20063,4770,14,27,37,212759
효창공원앞역,하차,1661,2425,1477,47995,46710,54827,10066,19198,7301,4,35,53,191752
