역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
암사역,하차,646,5536,5969,41688,109672,219816,21993,66987,27067,1,12,17,499404
압구정역,승차,2265,24340,19974,70453,311674,385915,28792,82428,26546,253,1916,1117,955673
압구정역,하차,15032,24556,6382,413657,292232,125297,55415,65896,15026,421,2716,908,1017538
애오개역,승차,1509,3345,991,66012,47983,42120,14284,22417,4700,25,139,83,203608
애오개역,하차,2173,2401,1672,49462,43294,61683,13791,18336,7622,26,126,79,200665
약수역,승차,4141,9054,3873,117156,129323,127706,37546,56091,14368,40,301,193,499792
약수역,하차,6222,6452,3892,107848,118082,141064,26216,56964,19466,64,328,265,486863
양재역,승차,4677,10900,5698,136830,335903,437254,31591,86440,32121,206,347,131,1082098
양재역,하차,5603,11394,7232,539048,240569,208917,54999,76472,19515,39,282,268,1164338
양천구청역,승차,2382,3278,1344,85371,38030,18342,25362,24276,3914,1,13,2,202315
양천구청역,하차,672,3838,3039,18708,42828,89252,10318,28324,15717,1,7,4,212708
양평역,승차,1116,1608,940,78143,55639,56344,10831,16271,5433,23,59,26,226433
양평역,하차,988,1646,1090,72360,39888,72825,12139,14397,5459,2,29,74,220897
어린이대공원역,승차,1605,6745,3339,96146,141005,116537,12943,26008,6854,26,269,98,411575
어린이대공원역,하차,2619,7145,2408,120437,113961,111036,15990,22215,7011,51,218,61,403152
여의나루역,승차,1458,9399,15125,25304,112553,172844,7176,17381,6597,82,1119,1650,370688
여의나루역,하차,3656,15965,8272,175327,123127,72516,13037,13145,4196,210,1779,974,432204
여의도역,승차,1246,8076,4509,49690,330049,404747,9870,37998,10862,118,1072,852,859089
여의도역,하차,2619,7831,2871,541471,200561,87029,24256,25477,5156,191,1456,507,899425
역삼역,승차,1613,8428,6076,88387,537591,704116,18954,97648,31817,396,1028,485,1496539
역삼역,하차,3627,9565,4373,1053444,312940,158479,65775,74634,12390,156,852,959,1697194
역촌역,승차,648,1147,450,44140,20864,11101,14528,19057,3734,9,56,16,115750
역촌역,하차,198,1195,1116,14466,25034,53071,8219,19505,7577,1,7,67,130456
연신내역,승차,7727,21097,10390,392799,209749,122601,95420,134656,30270,33,126,35,1024903
연신내역,하차,6766,16576,11197,82195,205506,398833,55226,141547,55363,26,100,64,973399
영등포구청역,승차,2600,6271,3533,179105,211642,260157,31933,72570,23594,41,188,88,791722
영등포구청역,하차,2869,6661,3945,287650,172975,207463,44594,65085,16352,43,225,106,807968
영등포시장역,승차,1370,2731,1362,93492,81648,82010,11496,48002,19961,153,205,106,342536
영등포시장역,하차,1037,2984,1867,87102,75172,98803,24384,50025,6274,15,206,271,348140
오금역,승차,4309,6432,1379,114612,70762,51670,22281,28113,7099,3,13,7,306680
오금역,하차,3885,4288,4576,66077,58114,94094,13192,28623,12414,3,7,8,285281
오목교역,승차,4871,15874,13464,158891,171888,176012,25741,51435,16532,2,84,42,634836
오목교역,하차,6238,22302,8763,161181,184203,192098,27012,49945,15948,14,84,28,667816
옥수역,승차,3085,6097,1988,84024,62844,45169,22450,31253,8192,21,71,52,265246
옥수역,하차,1282,5750,5079,31858,68723,97579,13373,34754,13682,22,111,50,272263
온수역,승차,3904,7797,1626,140617,52129,27323,22251,18450,4396,17,8,11,278529
온수역,하차,4726,3651,3561,29515,54190,114839,9207,22092,11297,5,4,20,253107
올림픽공원역,승차,2234,6877,3121,40084,39892,42719,15691,25784,5748,6,69,250,182475
올림픽공원역,하차,3625,4643,2390,25814,44452,35531,12648,20053,7278,48,234,36,156752
왕십리역,승차,4532,14758,6304,145699,173170,176975,20146,45494,14640,83,275,160,602236
왕십리역,하차,5710,11876,6197,109715,173993,205321,23597,42615,10518,68,271,262,590143
용답역,승차,1288,1088,275,34300,22265,9327,8387,8029,2014,16,22,16,87027
용답역,하차,248,1033,980,8126,18121,37966,4064,9968,4046,3,7,35,84597
용두역,승차,378,643,226,21609,17427,10539,6380,14480,3249,2,76,85,75094
용두역,하차,84,496,517,10425,15657,23494,7098,15404,3294,4,62,62,76597
용마산역,승차,1889,2690,821,77573,33214,17091,18105,15620,3548,5,21,9,170586
용마산역,하차,1001,2794,2077,17909,33941,68133,9174,21162,9929,5,25,9,166159
우장산역,승차,7674,21052,6905,165429,90725,42615,39276,52377,10030,6,13,5,436107
우장산역,하차,7218,12643,12250,42101,88522,162200,22560,60889,22428,3,17,10,430841
월곡역,승차,3783,4095,1586,124897,76904,57209,29921,35494,7955,8,12,17,341881
월곡역,하차,900,5674,3536,53775,70818,126797,16383,40903,15503,4,16,10,334319
월드컵경기장역,승차,549,4353,11472,23780,30044,62138,10397,33246,8954,9,103,136,185181
월드컵경기장역,하차,1253,11649,5674,19494,58308,55859,14276,30859,5742,16,165,63,203358
을지로3가역,승차,2680,9506,4704,78075,356500,509853,13076,77729,31611,2775,5618,2081,1094208
을지로3가역,하차,3228,7856,4437,541719,241588,165839,57025,54232,6247,564,4666,4901,1092302
을지로4가역,승차,1248,5021,2446,53551,218200,202201,12621,77098,29555,1652,3622,1460,608675
을지로4가역,하차,2179,4043,2423,255275,136767,83113,57087,55277,5060,625,3049,3163,608061
을지로입구역,승차,2413,13482,8168,82450,503165,724851,9095,68662,26150,3227,10606,7110,1459379
을지로입구역,하차,2883,12487,7782,781302,381823,192263,39387,52453,5552,1246,10466,8372,1496016
응암역,승차,4725,6748,2599,228400,102402,51423,56294,58804,12425,19,27,24,523890
응암역,하차,2086,7191,5863,41422,105626,229158,24081,70653,32224,9,15,61,518389
이대역,승차,1842,6732,4757,115447,165818,110948,14332,29946,7257,214,1125,400,458818
이대역,하차,2058,7830,4520,109384,152109,167218,19374,26666,8788,212,1256,492,499907
이수역,승차,1733,6230,3610,117841,132958,149103,23024,48105,15402,14,42,21,498083
이수역,하차,1661,6548,3395,106397,133454,150160,23943,45166,13959,10,31,22,484746
이촌역,승차,2106,18455,2628,45887,101749,54910,13682,31756,7510,25,1688,406,280802
이촌역,하차,9773,11766,2960,68383,94242,58895,19323,28501,8550,348,1454,105,304300
이태원역,승차,1096,3995,3122,46514,104093,146392,7853,16240,5832,557,2007,1977,339678
이태원역,하차,1277,4716,2533,86658,119867,123254,12280,13007,4772,241,2538,2676,373819
일원역,승차,6301,12450,2377,76735,112913,38246,22408,42191,6860,8,40,9,320538
일원역,하차,5773,6018,7525,87906,66315,67632,24500,35902,11405,31,36,3,313046
자양역,승차,2127,7071,7687,85640,60729,59889,20163,25623,7805,21,96,168,277019
자양역,하차,2381,8227,5180,33812,69282,96066,12537,29103,11766,5,87,115,268561
잠실나루역,승차,6455,7896,1723,134729,137148,67742,29497,53039,9572,11,54,18,447884
잠실나루역,하차,1793,7895,6098,106871,97640,121964,29349,46925,15614,56,83,50,434338
잠실새내역,승차,10955,18464,10219,230245,179086,160748,37110,63029,17543,94,231,162,727886
잠실새내역,하차,4162,23381,12616,85261,217534,254548,27611,66907,21973,51,257,198,714499
잠실역,승차,13150,74602,74452,590773,891540,1008627,64137,186650,57176,327,5732,7255,2974421
잠실역,하차,42754,82052,41015,730088,1000718,808630,78814,177057,42409,2557,8176,2008,3016278
잠원역,승차,2993,4222,1220,47348,43640,21074,11307,18457,4051,5,50,60,154427
잠원역,하차,701,4216,3865,28056,32752,44277,10529,15975,5645,13,63,32,146124
장승배기역,승차,2268,2895,1244,100471,60129,36206,28319,37183,7906,8,12,5,276646
장승배기역,하차,905,3497,2212,39009,55638,94903,19258,41312,14176,2,6,17,270935
장암역,승차,687,576,132,47653,13891,5963,3737,9367,2299,0,2,0,84307
장암역,하차,49,385,424,6186,8282,12315,3589,7317,1209,0,1,0,39757
장지역,승차,3734,10414,5125,155309,132369,117879,29437,47966,13651,52,98,32,516066
장지역,하차,2961,8924,5035,125928,113108,133926,22148,47725,16578,7,63,80,476483
장한평역,승차,3675,4944,1568,205287,136757,116210,30906,50492,21916,293,357,359,572764
장한평역,하차,1072,4824,4146,132015,119036,199652,36190,51840,17726,14,200,748,567463
제기동역,승차,1392,2185,639,79461,93387,62226,44557,171097,33444,14,202,41,488645
제기동역,하차,577,2026,1383,80652,71974,71953,72059,177532,15919,36,149,46,494306
종각역,승차,737,9936,7418,43129,369926,561655,14455,98882,34613,691,1968,1024,1144434
종각역,하차,3846,10862,2413,630112,244669,96215,60189,70045,8597,339,1783,1186,1130256
종로3가역,승차,1801,13198,7652,71187,439239,561720,38287,292602,111365,2134,4730,2218,1546133
종로3가역,하차,4094,13906,4210,417529,446880,213496,127810,280832,23075,768,4304,3790,1540694
종로5가역,승차,625,5079,2545,35153,216509,188216,25678,173949,43581,647,4612,1973,698567
종로5가역,하차,1448,4600,1450,214489,157649,61861,80491,145588,11564,788,3115,1491,684534
종합운동장역,승차,2786,14798,41146,66455,71013,207825,14405,28718,9729,14,173,468,457530
종합운동장역,하차,11524,40371,11906,50036,199126,133871,18776,27930,8583,35,480,191,502829
중계역,승차,5245,9352,2601,183765,89464,42490,41576,49555,9197,6,53,96,433400
중계역,하차,4882,5554,4868,47427,77175,160445,29204,46054,21800,147,7,7,397570
중곡역,승차,3318,8181,1617,117157,75570,50505,27891,31455,8975,12,45,13,324739
중곡역,하차,2355,3562,2668,60065,61311,106515,17579,36945,14989,11,21,39,306060
중화역,승차,2792,5125,1681,123876,68796,41077,28266,32235,8724,2,4,1,312579
중화역,하차,1753,4024,3677,41279,65838,119665,16291,36144,16196,0,10,6,304883
증산역,승차,2690,3863,1194,121700,56270,28960,36298,34373,6562,19,32,9,291970
증산역,하차,628,3832,3767,22578,58086,122749,15073,42627,20285,1,15,44,289685
지축역,승차,3333,6663,2356,95132,51367,28753,16328,18083,4425,3,2,1,226446
지축역,하차,1287,6166,5703,29936,49969,93319,9567,18715,8934,0,5,2,223603
창동역,승차,7322,14025,5659,254535,170296,112762,72329,117213,35688,12,41,7,789889
창동역,하차,3990,12816,10596,99030,185745,287026,55112,134399,44115,4,17,32,832882
창신역,승차,1890,2562,695,46162,20891,10476,10384,8170,2185,2,17,11,103445
창신역,하차,2658,1350,1256,12583,16335,31002,4587,9985,4723,7,18,13,84517
천왕역,승차,5834,9720,1752,163108,66818,31510,31972,27516,4854,7,5,1,343097
천왕역,하차,4688,6960,5891,37447,71548,138237,12243,36704,15896,4,4,0,329622
천호역,승차,4759,12940,8697,270973,271397,235875,60584,144818,43859,32,80,47,1054061
천호역,하차,2886,17226,9050,198075,279641,348156,61231,151177,36538,23,75,62,1104140
철산역,승차,4206,10655,4582,256806,141364,98912,41082,66567,14024,52,42,11,638303
철산역,하차,1793,9834,9154,89019,150310,265496,35253,61929,23384,3,57,42,646274
청구역,승차,1592,2916,1249,53197,58991,68768,15855,22204,7640,88,167,123,232790
청구역,하차,621,3049,1687,71342,49405,54218,15156,20745,7629,24,192,149,224217
청담역,승차,1141,5233,3475,41513,176648,235691,18991,47295,15934,88,388,176,546573
청담역,하차,3218,5814,1838,343713,107012,55913,39767,30003,9057,69,324,206,596934
청량리역,승차,3100,5187,2037,165506,135890,85731,52597,186699,38329,89,216,105,675486
청량리역,하차,2278,5223,3425,81433,137027,152175,65511,187955,27900,46,173,150,663296
총신대입구역,승차,2947,7474,4014,157423,126122,118954,46418,88345,24624,7,73,31,576432
총신대입구역,하차,2349,7564,4702,96251,148973,193264,37362,99577,30275,17,74,36,620444
충무로역,승차,2701,6995,4065,81296,283143,354876,15191,70652,33393,2630,4582,1680,861204
충무로역,하차,2858,7128,4667,379332,215996,149811,56063,55257,8620,440,3950,4524,888646
충정로역,승차,1770,4947,1402,86337,136003,143496,21060,34620,8508,82,274,149,438648
충정로역,하차,2434,3536,2659,196880,89084,95674,21988,30795,11837,71,260,266,455484
태릉입구역,승차,2699,5698,2384,145536,111167,74341,30634,44213,12823,2,9,10,429516
태릉입구역,하차,1362,5360,4509,60351,101628,169069,20491,48068,15829,4,7,10,426688
하계역,승차,4957,12625,3918,209032,124495,57593,42268,64438,14059,4,21,0,533410
하계역,하차,5001,8178,6987,58248,107230,194991,28858,63364,24269,8,15,4,497153
하남검단산역,승차,3110,9143,4066,57781,39696,30375,25701,26774,5684,1,30,49,202410
하남검단산역,하차,2828,7415,5744,22574,40830,56374,13371,31918,12421,2,35,1,193513
하남시청역,승차,3530,8839,3350,78612,47944,28086,32430,39254,9452,5,8,5,251515
하남시청역,하차,2401,6187,6219,24250,40280,77664,19402,44532,17367,1,9,12,238324
하남풍산역,승차,1453,4948,1920,32695,33031,25690,11487,19658,4886,5,18,11,135802
하남풍산역,하차,1444,3368,3087,33332,24644,34135,10713,18310,6510,20,11,2,135576
학동역,승차,844,4110,3638,38016,218269,353540,13092,42016,13588,54,219,166,687552
학동역,하차,2311,4740,1739,453973,134506,54280,33207,25961,5936,37,201,163,717054
학여울역,승차,587,1262,581,12722,20357,13498,5846,9881,2067,0,2,1,66804
학여울역,하차,691,1504,649,18743,15634,13553,5604,8730,3255,2,2,2,68369
한강진역,승차,228,3826,3420,16056,104559,156200,3324,9930,3406,84,1538,1017,303588
한강진역,하차,818,5537,2061,118191,151188,54985,8755,5923,1649,227,2632,436,352402
한성대입구역,승차,3894,9440,3213,109098,120780,74907,27139,39233,9401,43,148,69,397365
한성대입구역,하차,4858,6329,4529,73523,97651,120617,20054,38675,14960,11,98,147,381452
한양대역,승차,748,5009,1860,30023,122173,79867,2959,8209,2366,19,186,105,253524
한양대역,하차,3647,3022,1414,120172,84857,42346,6415,6482,1336,86,221,67,270065
합정역,승차,4788,20498,17657,235027,411093,607835,30273,59747,21868,446,2184,1415,1412831
합정역,하차,5870,27642,12192,381898,505856,439169,32880,57635,18374,322,1892,1490,1485220
행당역,승차,3481,4543,1317,104407,48247,24983,25511,23832,4580,5,30,24,240960
행당역,하차,955,4835,3094,20566,48471,87044,9194,27090,12017,4,29,23,213322
혜화역,승차,2832,29342,24624,79507,341018,448828,29779,82464,20719,119,567,391,1060190
혜화역,하차,13927,33647,8526,281059,409223,198288,58186,61434,11624,114,658,423,1077109
홍대입구역,승차,7362,65346,90481,292765,675700,978708,28230,54525,19035,3240,13028,12007,2240427
홍대입구역,하차,17397,124131,31321,389764,1023466,701029,30574,50947,17925,2179,17039,12687,2418459
홍제역,승차,5871,7192,2271,199738,113523,56749,56645,72326,15401,71,207,77,530071
홍제역,하차,1414,7914,6138,51249,106226,186767,29625,80167,33359,9,114,165,503147
화곡역,승차,7804,11935,3982,390598,176075,93353,69635,71659,15233,25,52,15,840366
화곡역,하차,1728,10339,10018,77193,170388,363560,30794,79970,38972,5,38,48,783053
화랑대역,승차,4024,7406,1725,172560,73841,28025,24763,23144,4598,3,20,2,340111
화랑대역,하차,2332,4749,4034,28410,58135,122935,11098,24074,12198,3,10,10,267988
회현역,승차,759,5927,1835,33248,276714,262812,16218,168765,23665,1421,4199,1422,796985
회현역,하차,1612,5691,1294,361046,191609,47103,72398,129397,6836,913,4365,1937,824201
효창공원앞역,승차,1262,3085,900,66649,56129,48711,14922,18904,4570,5,55,28,215220
효창공원앞역,하차,1465,2148,1527,48915,43161,59017,9140,19181,6898,10,22,42,191526
