역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
압구정역,하차,7549,22222,4830,406456,298292,121971,51919,68989,14770,275,1895,549,999717
애오개역,승차,1364,2400,719,63296,47010,40398,13072,21899,4361,2,74,46,194641
애오개역,하차,657,1908,1784,47330,40910,62587,12196,18683,7244,5,82,42,193428
약수역,승차,2035,6954,3195,113341,126386,124697,34674,56783,13350,30,253,179,481877
약수역,하차,3015,5284,3592,102648,116047,138001,23002,58687,18115,42,291,150,468874
양재역,승차,2995,10149,7012,128224,320377,448778,28639,88451,33639,91,188,81,1068624
양재역,하차,4647,11364,7455,524181,241102,211784,51832,81329,18738,29,137,122,1152720
양천구청역,승차,1249,3405,1284,82817,38943,17001,23640,23534,3535,1,4,0,195413
양천구청역,하차,556,3050,2812,16969,40835,90192,9088,28178,14420,1,4,2,206107
양평역,승차,712,1630,806,76080,54216,54771,9778,16294,5023,7,49,16,219382
양평역,하차,611,1395,1260,68663,38933,74709,11063,14751,5145,3,28,35,216596
어린이대공원역,승차,960,6748,2522,90541,132544,105540,11225,23997,5488,5,148,24,379742
어린이대공원역,하차,2405,6345,1694,110138,108392,107402,12954,21643,6223,13,104,27,377340
여의나루역,승차,1060,7485,6961,23111,107021,129981,6462,16580,4956,47,713,636,305013
여의나루역,하차,2476,11539,3758,167634,97670,38008,11715,11771,3476,142,1109,309,349607
여의도역,승차,1009,6711,3655,44887,306580,405768,9052,38436,10502,38,715,548,827901
여의도역,하차,2270,6514,2385,523691,189630,80328,22812,26932,5224,139,1010,276,861211
역삼역,승차,1226,8447,5721,83777,497694,705236,17429,98682,32478,224,557,260,1451731
역삼역,하차,3851,9514,3323,998379,309660,156894,61976,78186,11537,81,436,445,1634282
역촌역,승차,577,1430,461,43262,20347,11312,12852,17596,3144,0,6,8,110995
역촌역,하차,201,990,1100,13945,25777,55969,6712,20193,7038,3,1,5,131934
연신내역,승차,5069,16371,9740,379265,209094,120274,84757,143568,27120,7,61,20,995346
연신내역,하차,3577,15805,11658,74840,204733,399298,49976,147689,50319,5,51,19,957970
영등포구청역,승차,1908,5290,3108,167589,209011,262281,28593,74278,22624,12,112,49,774855
영등포구청역,하차,1535,5690,3443,280372,171992,201218,39918,68401,15156,16,92,71,787904
영등포시장역,승차,1085,2871,1260,87302,82820,80155,10258,51217,19501,37,69,48,336623
영등포시장역,하차,734,2813,1737,81099,78117,97827,22448,53512,5757,10,125,81,344260
오금역,승차,3874,5117,1221,107598,70049,51270,20663,28903,6793,2,5,6,295501
오금역,하차,1499,3669,5628,62635,55519,94528,11839,29363,12324,1,6,7,277018
오목교역,승차,2953,17325,14967,153414,172141,178006,23372,52764,15560,7,73,41,630623
오목교역,하차,8163,20116,8706,155959,184143,193378,24940,51275,15123,21,73,20,661917
옥수역,승차,2264,6026,1864,79618,64067,42257,19413,31834,6715,10,69,36,254173
옥수역,하차,817,5078,5020,32069,66655,95345,12169,34230,12427,15,63,34,263922
온수역,승차,2073,5021,1020,137697,49790,25339,20293,18157,3770,2,6,5,263173
온수역,하차,1767,2892,3310,27387,51887,114875,7679,21457,10450,0,5,6,241715
올림픽공원역,승차,1369,4156,1411,32990,31274,23496,11717,21429,3949,2,33,11,131837
올림픽공원역,하차,2072,2663,1647,17564,27639,29615,9991,17436,5879,1,36,8,114551
왕십리역,승차,2242,8855,5703,139871,164992,177757,18545,44149,14817,24,131,125,577211
왕십리역,하차,3175,10058,5381,102190,167601,197750,20030,42410,9829,22,150,126,558722
용답역,승차,584,1213,275,32247,21629,8592,6851,8409,1599,9,17,4,81429
용답역,하차,161,912,873,6794,18134,36850,3081,10385,3408,0,32,13,80643
용두역,승차,243,634,210,21272,16100,9869,5552,15809,2712,0,29,53,72483
용두역,하차,76,448,444,9966,14722,22777,6148,16072,2857,6,42,34,73592
용마산역,승차,1376,2628,778,77104,34376,16624,16220,15842,2675,2,21,4,167650
용마산역,하차,450,2263,2068,17527,34411,69766,7727,20846,9293,4,20,12,164387
우장산역,승차,6259,16242,6430,160082,88301,41065,35017,53137,8655,2,3,0,415193
우장산역,하차,3441,12602,11670,38205,86275,161562,19641,60515,20508,3,2,2,414426
월곡역,승차,2464,4476,1294,121006,77599,54947,26591,35743,7153,3,10,4,331290
월곡역,하차,672,3777,3691,51861,69427,127485,14138,41150,13962,0,5,13,326181
월드컵경기장역,승차,491,2776,1366,22348,27523,20615,7945,31887,5135,3,64,19,120172
월드컵경기장역,하차,724,2930,981,18959,29164,27040,10310,28282,4045,10,70,5,122520
을지로3가역,승차,1587,8751,4833,66060,328522,519909,12561,82266,32201,1681,3534,1461,1063366
을지로3가역,하차,2335,7894,3462,533023,236242,149502,55299,60869,6447,342,2958,3130,1061503
을지로4가역,승차,888,3802,1797,42863,195563,200497,11359,83517,28874,957,2259,850,573226
을지로4가역,하차,910,3965,1870,246820,132591,66535,53855,63496,4434,411,2203,1918,579008
을지로입구역,승차,1680,12460,7554,71904,456846,717960,8305,70728,27239,2075,7433,4721,1388905
을지로입구역,하차,2761,11538,6027,764305,355793,170543,36849,56949,5677,811,7277,5431,1423961
응암역,승차,2761,6738,2439,223077,102320,51000,50242,59568,10716,6,12,4,508883
응암역,하차,937,5843,5667,38199,105290,230590,19917,71783,29461,1,11,7,507706
이대역,승차,1495,5545,3922,107276,148760,98458,12915,29191,6788,98,718,190,415356
이대역,하차,1348,6537,3759,92802,138598,155130,16752,26649,7967,111,748,279,450680
이수역,승차,1127,5383,3570,111605,126092,146060,21214,48014,13863,4,30,9,476971
이수역,하차,1536,5605,2947,96345,130092,145462,20632,45691,12009,5,33,10,460367
이촌역,승차,1409,16739,2384,43711,95066,49801,11710,31131,5871,11,748,205,258786
이촌역,하차,6427,11804,2742,64587,85198,57149,16370,27810,7305,148,666,47,280253
이태원역,승차,663,2977,3018,49060,102653,144516,8535,17098,5822,412,1788,1630,338172
이태원역,하차,469,3829,2314,79210,119415,111964,11185,15317,5286,236,2019,1997,353241
일원역,승차,3671,9074,1775,71966,117047,41289,20888,44082,6195,0,39,14,316040
일원역,하차,1461,5838,6777,86501,69011,67445,22984,36971,10801,14,15,7,307825
자양역,승차,1736,8309,3379,82959,63447,33341,18023,20735,4691,7,274,44,236945
자양역,하차,1993,7803,3162,30128,67992,79957,9658,23764,9482,13,179,36,234167
잠실나루역,승차,3773,7410,1408,126574,140510,64907,26565,55580,9025,6,38,23,435819
잠실나루역,하차,1163,5865,5699,103348,100340,117335,27836,49458,14298,34,71,18,425465
잠실새내역,승차,6091,15144,8314,210432,173966,154424,33753,63773,16470,23,120,54,682564
잠실새내역,하차,2832,16282,11393,84800,200335,251244,25442,67333,20343,24,138,59,680225
잠실역,승차,9815,61321,73530,548080,830017,970972,58323,183190,52748,195,3990,3809,2795990
잠실역,하차,47336,65443,33650,691083,932881,766870,70114,175013,38893,1283,5178,969,2828713
잠원역,승차,2443,4227,952,43012,40402,19008,10043,18172,3420,8,54,33,141774
잠원역,하차,555,3167,4137,23580,31829,42090,9403,15668,5194,14,56,12,135705
장승배기역,승차,1546,3240,1161,97328,60318,35296,24811,37037,7277,1,13,3,268031
장승배기역,하차,585,2844,2306,37634,54545,94211,16413,41001,12514,0,6,13,262072
장암역,승차,498,566,84,41950,12096,4566,2917,6210,1392,0,1,2,70282
장암역,하차,52,322,326,4825,6778,10709,1950,4922,605,0,1,0,30490
장지역,승차,2507,7951,3486,151588,131920,110409,27295,45636,11957,40,15,15,492819
장지역,하차,1257,6791,4433,115488,111045,136244,20157,45446,15256,2,56,21,456196
장한평역,승차,2429,4808,1476,193127,136066,115131,29233,50867,19731,148,202,234,553452
장한평역,하차,653,4328,3761,127834,117072,195918,31936,52995,17168,14,97,420,552196
제기동역,승차,874,2277,531,75066,94740,57190,35729,216658,30232,13,140,21,513471
제기동역,하차,442,1828,1354,69077,76247,72801,66496,223011,13525,37,111,21,524950
종각역,승차,757,10490,8848,39214,355340,596140,12851,100593,34611,337,1125,583,1160889
종각역,하차,3387,11876,2579,613776,254522,99472,54326,76068,8253,180,976,541,1125956
종로3가역,승차,1332,12043,7026,57190,414210,554589,32366,310460,110650,954,2677,1103,1504600
종로3가역,하차,3557,13545,3347,399100,437189,185488,114503,304942,20791,375,2519,1661,1487017
종로5가역,승차,514,5668,2663,30550,220278,199190,19858,180137,42982,480,3659,1296,707275
종로5가역,하차,1137,5745,1294,209324,176050,59101,70552,153973,10301,544,2596,781,691398
종합운동장역,승차,1517,5082,4112,62364,63139,56287,13051,25695,6019,6,114,114,237500
종합운동장역,하차,2195,5823,3728,48851,73003,75977,16692,22675,6916,29,167,41,256097
중계역,승차,3285,7463,2557,179411,87144,40767,37659,48279,7507,7,18,0,414097
중계역,하차,2027,5682,4658,41975,74640,161457,23677,45967,20563,9,5,1,380661
중곡역,승차,1923,6499,1202,114402,73988,50820,25140,32437,8260,2,19,1,314693
중곡역,하차,1405,2974,2652,57542,61159,108238,15896,36700,14086,1,6,7,300666
중화역,승차,1939,4373,1671,122186,68958,41005,26124,31795,7880,1,2,1,305935
중화역,하차,750,3474,3642,39354,64175,120660,14206,37024,14653,2,2,2,297944
증산역,승차,1869,3942,1260,119974,57953,27586,32699,34711,5703,6,8,8,285719
증산역,하차,441,3281,3466,21381,57541,125709,11779,43549,18361,2,7,8,285525
지축역,승차,2182,6095,2046,84818,49210,24712,13348,17343,3455,1,2,1,203213
지축역,하차,844,4769,5045,25705,44698,85966,7165,18316,7881,1,4,0,200394
창동역,승차,4971,13011,6043,244796,171505,107847,64982,128715,30479,10,24,2,772385
창동역,하차,2060,11975,9764,93003,182936,278959,51150,140604,39202,0,18,13,809684
창신역,승차,1153,2244,289,43467,20934,9945,9421,8315,1845,3,9,4,97629
창신역,하차,1500,1019,1011,11192,16266,31132,4181,9583,4585,3,6,5,80483
천왕역,승차,3964,7289,1458,158433,64288,29634,29196,26954,4023,0,5,0,325244
천왕역,하차,1157,5500,5510,32306,67543,137258,10214,35820,14335,1,3,2,309649
천호역,승차,3133,13340,9557,257937,271011,240171,54929,142893,38847,20,56,33,1031927
천호역,하차,2745,16047,9299,194118,278647,347340,53187,149943,32351,15,60,29,1083781
철산역,승차,3886,10466,4948,250263,142443,101045,36655,59438,12545,8,26,2,621725
철산역,하차,1618,10137,8608,85096,149234,266243,26796,60115,21043,11,39,7,628947
청구역,승차,994,3124,1251,51068,54911,65641,14491,22690,7210,43,119,55,221597
청구역,하차,456,2967,1627,66313,47446,53589,13872,21028,7524,15,101,72,215010
청담역,승차,824,4759,3775,40011,173446,239678,17608,46961,14949,34,170,82,542297
청담역,하차,2849,6027,1703,343921,108441,53886,37445,30474,8785,14,163,89,593797
청량리역,승차,2095,4374,1497,149812,130791,79080,43399,210098,33998,27,95,51,655317
청량리역,하차,1137,4401,2932,75830,130874,143079,54453,212229,23717,28,88,64,648832
총신대입구역,승차,2178,6639,3773,152582,123594,117967,41260,89501,22250,2,45,16,559807
총신대입구역,하차,1680,7491,4254,92201,148839,194116,32305,101373,26180,8,43,19,608509
충무로역,승차,1421,5850,3511,64764,255571,352862,13719,72617,33240,1364,2511,978,808408
충무로역,하차,2341,6383,2907,364982,205947,125703,52797,60703,8243,260,2267,2786,835319
충정로역,승차,1210,3479,1153,81527,128370,143873,18471,34709,8641,31,155,79,421698
충정로역,하차,787,2914,2530,188990,85769,95104,19854,31557,11340,30,136,110,439121
태릉입구역,승차,2138,6078,2136,140107,111119,72675,26227,42055,10742,3,17,5,413302
태릉입구역,하차,1287,5006,4273,57865,100343,163721,17405,44221,14370,2,14,8,408515
하계역,승차,3994,10319,3686,201410,122618,57479,38246,63549,12459,2,7,0,513769
하계역,하차,2235,7893,6541,53333,106616,194821,25248,63723,21487,1,8,3,481909
하남검단산역,승차,2122,7187,3169,56534,42745,30702,22683,26268,4301,3,14,19,195747
하남검단산역,하차,843,5843,5430,22212,42396,57488,10813,30082,11586,6,19,5,186723
하남시청역,승차,1974,6729,3514,71085,48820,28813,28429,39469,7978,6,10,0,236827
하남시청역,하차,788,5441,5462,23454,38839,75941,16587,44658,15117,0,10,4,226301
하남풍산역,승차,857,4026,1704,30975,34230,27116,10267,18792,3950,1,4,2,131924
하남풍산역,하차,631,2997,2968,32872,24958,35180,8665,18114,5797,1,6,1,132190
학동역,승차,764,4492,3849,36790,211408,352669,12126,41842,13903,27,156,106,678132
학동역,하차,2360,5013,1542,444712,136416,53389,31673,27746,5289,24,119,174,708457
학여울역,승차,259,1636,681,11942,20397,13154,5121,8424,1690,0,7,8,63319
학여울역,하차,719,1555,538,17476,16300,12517,4314,7749,3041,3,11,6,64229
한강진역,승차,148,3637,2856,15201,96815,143240,3250,10537,3825,47,1092,648,281296
한강진역,하차,1160,4303,1370,110807,140116,44736,8184,6804,1821,117,1728,231,321377
한성대입구역,승차,2174,6544,2320,103703,114061,70460,23584,39694,8460,11,43,17,371071
한성대입구역,하차,1663,4983,3972,67451,94099,118449,18155,39118,13581,8,31,31,361541
한양대역,승차,471,3064,1444,26526,113071,73572,2548,8630,2102,10,121,64,231623
한양대역,하차,1655,2897,902,108894,82467,36061,6047,6639,1237,34,106,51,246990
합정역,승차,3864,21090,17954,226132,390685,608274,28073,61120,20363,179,1216,753,1379703
합정역,하차,4804,28447,11585,365645,501109,424524,30511,58347,17248,170,1093,747,1444230
행당역,승차,2187,4462,1454,102111,48903,24622,23182,24306,4286,7,11,5,235536
행당역,하차,589,3938,2806,19788,47307,89597,8571,27254,11447,1,14,10,211322
혜화역,승차,2261,27153,24512,76749,350543,457363,27758,91913,20819,71,354,227,1079723
혜화역,하차,9853,36124,7737,276767,432321,186983,58607,68744,11107,117,397,224,1088981
홍대입구역,승차,8147,62413,86213,279753,605921,929482,26530,54356,17777,1815,8072,7504,2087983
홍대입구역,하차,15976,117274,29680,354894,955728,633905,27125,51930,17052,1123,10457,7255,2222399
홍제역,승차,3396,7517,2010,192639,112324,55195,52776,78459,13654,26,98,22,518116
홍제역,하차,825,5814,5896,47086,102169,188558,27684,84828,31450,1,92,75,494478
화곡역,승차,5408,12144,4456,384215,179869,92830,64319,72570,14321,2,12,5,830151
화곡역,하차,1529,8957,9964,71304,171544,369271,27345,82285,36148,1,7,13,778368
화랑대역,승차,2739,6126,1595,165521,74545,27579,22260,23125,4178,3,6,0,327677
화랑대역,하차,1244,4117,3460,26885,55807,121582,9840,23795,10873,2,2,0,257607
회현역,승차,657,6573,2448,26673,257302,266248,13816,150555,20983,692,2872,997,749816
회현역,하차,1685,7188,1249,340055,194635,42985,60799,117749,5974,690,2987,1262,777258
효창공원앞역,승차,971,2736,855,63060,54502,48140,13117,20223,4565,1,33,22,208225
효창공원앞역,하차,554,1993,1536,45468,41643,60623,8469,20375,6465,1,39,14,187180
