역명,month,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,kmeans_label
성수역,7,45878.0,44449.0,12981.0,0
송정역,7,19126.0,26229.0,7083.0,0
송정역,7,13141.0,27169.0,9662.0,0
수락산역,7,39619.0,55744.0,12389.0,0
수락산역,7,27199.0,59437.0,22296.0,0
숙대입구역,7,18458.0,29641.0,9340.0,0
숙대입구역,7,15986.0,28077.0,9461.0,0
숭실대입구역,7,33080.0,30361.0,5337.0,0
숭실대입구역,7,12384.0,40408.0,18194.0,0
신금호역,7,16247.0,19086.0,5214.0,0
신금호역,7,10121.0,25413.0,10314.0,0
신당역,7,30305.0,77940.0,25735.0,0
신당역,7,45929.0,71511.0,18061.0,0
신대방삼거리역,7,40186.0,49765.0,9634.0,0
신대방삼거리역,7,23202.0,58943.0,21018.0,0
신대방역,7,60003.0,59316.0,15501.0,0
신대방역,7,28567.0,74681.0,32125.0,0
신사역,7,14543.0,43477.0,13742.0,0
신사역,7,29076.0,31930.0,7863.0,0
신용산역,7,10943.0,34443.0,11759.0,0
신용산역,7,19444.0,30996.0,7573.0,0
신정역,7,35062.0,25906.0,5973.0,0
신정역,7,11238.0,35281.0,18293.0,0
신촌역,7,26003.0,79644.0,19514.0,0
신촌역,7,42159.0,66660.0,14263.0,0
신풍역,7,32272.0,38028.0,8687.0,0
신풍역,7,19227.0,41230.0,17058.0,0
안암역,7,10416.0,25268.0,4515.0,0
안암역,7,18195.0,17810.0,3168.0,0
암사역,7,52817.0,53087.0,11891.0,0
암사역,7,21993.0,66987.0,27067.0,0
압구정역,7,28792.0,82428.0,26546.0,0
압구정역,7,55415.0,65896.0,15026.0,0
어린이대공원역,7,12943.0,26008.0,6854.0,0
어린이대공원역,7,15990.0,22215.0,7011.0,0
여의도역,7,9870.0,37998.0,10862.0,0
여의도역,7,24256.0,25477.0,5156.0,0
역삼역,7,18954.0,97648.0,31817.0,0
역삼역,7,65775.0,74634.0,12390.0,0
역촌역,7,14528.0,19057.0,3734.0,0
역촌역,7,8219.0,19505.0,7577.0,0
연신내역,7,95420.0,134656.0,30270.0,1
연신내역,7,55226.0,141547.0,55363.0,1
영등포구청역,7,31933.0,72570.0,23594.0,0
영등포구청역,7,44594.0,65085.0,16352.0,0
오목교역,7,25741.0,51435.0,16532.0,0
오목교역,7,27012.0,49945.0,15948.0,0
온수역,7,22251.0,18450.0,4396.0,0
온수역,7,9207.0,22092.0,11297.0,0
왕십리역,7,20146.0,45494.0,14640.0,0
왕십리역,7,23597.0,42615.0,10518.0,0
용마산역,7,18105.0,15620.0,3548.0,0
용마산역,7,9174.0,21162.0,9929.0,0
우장산역,7,39276.0,52377.0,10030.0,0
우장산역,7,22560.0,60889.0,22428.0,0
월곡역,7,29921.0,35494.0,7955.0,0
월곡역,7,16383.0,40903.0,15503.0,0
을지로3가역,7,13076.0,77729.0,31611.0,0
을지로3가역,7,57025.0,54232.0,6247.0,0
을지로입구역,7,9095.0,68662.0,26150.0,0
을지로입구역,7,39387.0,52453.0,5552.0,0
이대역,7,14332.0,29946.0,7257.0,0
이대역,7,19374.0,26666.0,8788.0,0
이수역,7,23024.0,48105.0,15402.0,0
이수역,7,23943.0,45166.0,13959.0,0
잠실역,7,64137.0,186650.0,57176.0,1
잠실역,7,78814.0,177057.0,42409.0,1
장지역,7,29437.0,47966.0,13651.0,0
장지역,7,22148.0,47725.0,16578.0,0
종각역,7,14455.0,98882.0,34613.0,0
종각역,7,60189.0,70045.0,8597.0,0
종로3가역,7,38287.0,292602.0,111365.0,1
종로3가역,7,127810.0,280832.0,23075.0,1
중화역,7,28266.0,32235.0,8724.0,0
중화역,7,16291.0,36144.0,16196.0,0
증산역,7,36298.0,34373.0,6562.0,0
증산역,7,15073.0,42627.0,20285.0,0
청담역,7,18991.0,47295.0,15934.0,0
청담역,7,39767.0,30003.0,9057.0,0
총신대입구역,7,46418.0,88345.0,24624.0,0
총신대입구역,7,37362.0,99577.0,30275.0,0
충무로역,7,15191.0,70652.0,33393.0,0
충무로역,7,56063.0,55257.0,8620.0,0
충정로역,7,21060.0,34620.0,8508.0,0
충정로역,7,21988.0,30795.0,11837.0,0
태릉입구역,7,30634.0,44213.0,12823.0,0
태릉입구역,7,20491.0,48068.0,15829.0,0
학동역,7,13092.0,42016.0,13588.0,0
학동역,7,33207.0,25961.0,5936.0,0
한강진역,7,3324.0,9930.0,3406.0,0
한강진역,7,8755.0,5923.0,1649.0,0
합정역,7,30273.0,59747.0,21868.0,0
합정역,7,32880.0,57635.0,18374.0,0
행당역,7,25511.0,23832.0,4580.0,0
행당역,7,9194.0,27090.0,12017.0,0
홍제역,7,56645.0,72326.0,15401.0,0
홍제역,7,29625.0,80167.0,33359.0,0
회현역,7,16218.0,168765.0,23665.0,1
회현역,7,72398.0,129397.0,6836.0,1
효창공원앞역,7,14922.0,18904.0,4570.0,0
효창공원앞역,7,9140.0,19181.0,6898.0,0
강남역,8,27717.0,92941.0,28805.0,0
강남역,8,57002.0,59608.0,13206.0,0
강동구청역,8,26704.0,32278.0,7822.0,0
강동구청역,8,17519.0,35261.0,14719.0,0
강동역,8,40208.0,59136.0,14765.0,0
강동역,8,30862.0,59432.0,20927.0,0
강일역,8,21914.0,17217.0,3652.0,0
강일역,8,9173.0,21077.0,11573.0,0
건대입구역,8,44965.0,80193.0,26947.0,0
건대입구역,8,43627.0,80890.0,26034.0,0
공덕역,8,32690.0,66753.0,23863.0,0
공덕역,8,38706.0,60100.0,18562.0,0
광명사거리역,8,50666.0,82230.0,20694.0,0
광명사거리역,8,34052.0,98492.0,28333.0,0
광흥창역,8,17832.0,30705.0,5411.0,0
광흥창역,8,17983.0,26017.0,8732.0,0
교대역,8,35905.0,126890.0,49556.0,1
교대역,8,76124.0,108849.0,19492.0,1
군자역,8,42423.0,60094.0,23086.0,0
군자역,8,30018.0,63085.0,23612.0,0
굽은다리역,8,33853.0,40955.0,9721.0,0
굽은다리역,8,16844.0,44514.0,18615.0,0
낙성대역,8,44268.0,52809.0,12452.0,0
낙성대역,8,26849.0,58600.0,25411.0,0
남구로역,8,24441.0,28954.0,9549.0,0
남구로역,8,18924.0,31908.0,12848.0,0
남위례역,8,12165.0,15642.0,4238.0,0
남위례역,8,8859.0,14712.0,7428.0,0
노원역,8,91194.0,167573.0,47796.0,1
노원역,8,86446.0,166792.0,54531.0,1
논현역,8,9890.0,24782.0,9052.0,0
논현역,8,18536.0,18419.0,5830.0,0
당산역,8,17320.0,26409.0,9776.0,0
당산역,8,17902.0,29006.0,11463.0,0
대림역,8,64932.0,85728.0,25536.0,1
대림역,8,50209.0,96896.0,33156.0,1
대청역,8,23536.0,29599.0,7392.0,0
대청역,8,14996.0,29805.0,14142.0,0
동대문역,8,43724.0,164382.0,41195.0,1
동대문역,8,86426.0,136136.0,21527.0,1
동대입구역,8,5979.0,20133.0,8498.0,0
동대입구역,8,14909.0,17107.0,3804.0,0
동묘앞역,8,30090.0,147809.0,24720.0,1
동묘앞역,8,53989.0,131760.0,14752.0,1
디지털미디어시티역,8,25194.0,24975.0,7091.0,0
디지털미디어시티역,8,15641.0,27037.0,14898.0,0
마포구청역,8,33563.0,37757.0,9654.0,0
마포구청역,8,19529.0,39203.0,16271.0,0
면목역,8,39998.0,46318.0,12142.0,0
면목역,8,24027.0,55061.0,21375.0,0
미아사거리역,8,67315.0,93481.0,23844.0,1
미아사거리역,8,36009.0,109023.0,40547.0,1
미아역,8,44723.0,56971.0,13672.0,0
미아역,8,28922.0,63160.0,24492.0,0
봉화산역,8,21616.0,25784.0,4595.0,0
봉화산역,8,10936.0,28453.0,11872.0,0
불광역,8,53930.0,106814.0,27158.0,1
불광역,8,43185.0,119155.0,33693.0,1
사가정역,8,42251.0,47534.0,13450.0,0
사가정역,8,23457.0,57759.0,23561.0,0
사당역,8,75533.0,149458.0,54939.0,1
사당역,8,69195.0,158632.0,47105.0,1
삼각지역,8,8184.0,23667.0,10738.0,0
삼각지역,8,12823.0,20713.0,5773.0,0
상계역,8,52622.0,55960.0,13755.0,0
상계역,8,25043.0,62325.0,31416.0,0
상봉역,8,24059.0,35203.0,14496.0,0
상봉역,8,19613.0,37358.0,13670.0,0
상수역,8,7328.0,10307.0,2872.0,0
상수역,8,6044.0,10561.0,3932.0,0
새절역,8,41537.0,39396.0,8704.0,0
새절역,8,17715.0,48901.0,23205.0,0
서초역,8,17497.0,50210.0,12261.0,0
서초역,8,37033.0,35286.0,6726.0,0
석계역,8,35843.0,35788.0,8861.0,0
석계역,8,16571.0,44656.0,19683.0,0
선릉역,8,25542.0,149233.0,58595.0,1
선릉역,8,86582.0,105359.0,13947.0,1
성수역,8,24264.0,51600.0,17947.0,0
성수역,8,42569.0,39633.0,12150.0,0
송정역,8,18642.0,24412.0,7042.0,0
송정역,8,12581.0,25931.0,9579.0,0
수락산역,8,37481.0,56178.0,13275.0,0
수락산역,8,28922.0,57445.0,21498.0,0
숙대입구역,8,17549.0,28162.0,9241.0,0
숙대입구역,8,15291.0,26152.0,9422.0,0
숭실대입구역,8,31307.0,27867.0,4944.0,0
숭실대입구역,8,11967.0,36723.0,17277.0,0
신금호역,8,15989.0,17752.0,4771.0,0
신금호역,8,9897.0,23705.0,10006.0,0
신당역,8,29471.0,73122.0,24102.0,0
신당역,8,43116.0,67347.0,17544.0,0
신대방삼거리역,8,38776.0,48416.0,9488.0,0
신대방삼거리역,8,23551.0,55845.0,20570.0,0
신대방역,8,57446.0,55353.0,14614.0,0
신대방역,8,26980.0,68848.0,31507.0,0
신사역,8,13760.0,39824.0,12670.0,0
신사역,8,27843.0,28340.0,7203.0,0
신용산역,8,10708.0,32769.0,11986.0,0
신용산역,8,18765.0,29770.0,7707.0,0
신정역,8,33841.0,25192.0,5577.0,0
신정역,8,10840.0,34178.0,17897.0,0
신촌역,8,25280.0,75171.0,19074.0,0
신촌역,8,40731.0,62758.0,13919.0,0
신풍역,8,31378.0,34475.0,8039.0,0
신풍역,8,18461.0,37883.0,16078.0,0
안암역,8,9596.0,23090.0,4522.0,0
안암역,8,17045.0,16050.0,3175.0,0
암사역,8,49326.0,54027.0,11943.0,0
암사역,8,22460.0,65417.0,26060.0,0
압구정역,8,26849.0,75209.0,25448.0,0
압구정역,8,52054.0,59637.0,14238.0,0
양재역,8,29667.0,76751.0,30359.0,0
양재역,8,51270.0,68135.0,18310.0,0
어린이대공원역,8,12574.0,22333.0,6328.0,0
어린이대공원역,8,14237.0,19718.0,6690.0,0
여의도역,8,9514.0,35176.0,10211.0,0
여의도역,8,22544.0,23932.0,4799.0,0
역삼역,8,17755.0,87675.0,30301.0,0
역삼역,8,60287.0,67849.0,11610.0,0
역촌역,8,14213.0,18798.0,3921.0,0
역촌역,8,8356.0,19706.0,7781.0,0
연신내역,8,92000.0,128888.0,31025.0,1
연신내역,8,54392.0,133920.0,54681.0,1
영등포구청역,8,30978.0,66070.0,22116.0,0
영등포구청역,8,41275.0,59928.0,15690.0,0
오목교역,8,23801.0,48169.0,15965.0,0
오목교역,8,25609.0,46678.0,15351.0,0
온수역,8,20602.0,17845.0,4025.0,0
온수역,8,8651.0,20800.0,10692.0,0
왕십리역,8,19340.0,42605.0,14049.0,0
왕십리역,8,22545.0,40028.0,10172.0,0
용마산역,8,17410.0,15002.0,3502.0,0
용마산역,8,9086.0,19911.0,9946.0,0
우장산역,8,37609.0,52064.0,9986.0,0
우장산역,8,23275.0,58344.0,22144.0,0
월곡역,8,29039.0,33423.0,7894.0,0
월곡역,8,16087.0,38650.0,15016.0,0
을지로3가역,8,12318.0,71623.0,29156.0,0
을지로3가역,8,52123.0,50456.0,5828.0,0
을지로입구역,8,8714.0,65613.0,25157.0,0
을지로입구역,8,36980.0,50213.0,5456.0,0
이대역,8,13964.0,27959.0,6902.0,0
이대역,8,18680.0,24622.0,8601.0,0
이수역,8,21752.0,44665.0,14270.0,0
이수역,8,22359.0,41959.0,13558.0,0
잠실역,8,60016.0,186057.0,61387.0,1
잠실역,8,78254.0,179948.0,41295.0,1
장지역,8,27796.0,46152.0,13653.0,0
장지역,8,20927.0,46217.0,15885.0,0
종각역,8,14620.0,92000.0,32191.0,0
종각역,8,56474.0,64792.0,8136.0,0
종로3가역,8,38169.0,272882.0,103330.0,1
종로3가역,8,122074.0,259184.0,22113.0,1
중화역,8,27346.0,30934.0,7984.0,0
중화역,8,15786.0,34471.0,15413.0,0
증산역,8,34191.0,31769.0,6342.0,0
증산역,8,14151.0,38843.0,19820.0,0
청담역,8,18146.0,43476.0,14655.0,0
청담역,8,37105.0,27020.0,8750.0,0
총신대입구역,8,44588.0,81436.0,22777.0,0
총신대입구역,8,35037.0,92411.0,29319.0,0
충무로역,8,14597.0,62490.0,30337.0,0
충무로역,8,50174.0,49465.0,8422.0,0
충정로역,8,19918.0,32169.0,7901.0,0
충정로역,8,20199.0,28611.0,11631.0,0
태릉입구역,8,28965.0,40031.0,12091.0,0
태릉입구역,8,19893.0,43627.0,15465.0,0
학동역,8,12308.0,38689.0,12813.0,0
학동역,8,30896.0,24053.0,5486.0,0
한강진역,8,3171.0,9204.0,3113.0,0
한강진역,8,8057.0,5525.0,1537.0,0
합정역,8,28899.0,55546.0,20332.0,0
합정역,8,31570.0,52968.0,17830.0,0
행당역,8,24217.0,22923.0,4227.0,0
행당역,8,9160.0,25270.0,11834.0,0
홍제역,8,53770.0,67441.0,14464.0,0
홍제역,8,28135.0,74516.0,32015.0,0
회현역,8,15449.0,146300.0,21272.0,0
회현역,8,65052.0,111465.0,6506.0,0
효창공원앞역,8,14260.0,18256.0,4200.0,0
효창공원앞역,8,9204.0,17673.0,6924.0,0
강남역,9,26121.0,90106.0,27876.0,0
강남역,9,52771.0,60500.0,12967.0,0
강동구청역,9,25790.0,33510.0,7359.0,0
강동구청역,9,17395.0,35785.0,13936.0,0
강동역,9,37811.0,58339.0,13769.0,0
강동역,9,30007.0,57718.0,19925.0,0
강일역,9,21893.0,18276.0,3551.0,0
강일역,9,8539.0,22089.0,11219.0,0
건대입구역,9,42744.0,79803.0,25870.0,0
건대입구역,9,41585.0,80382.0,25030.0,0
공덕역,9,31625.0,68573.0,23311.0,0
공덕역,9,36884.0,62167.0,17874.0,0
광명사거리역,9,48377.0,84925.0,19995.0,0
광명사거리역,9,33947.0,100068.0,26078.0,0
광흥창역,9,17474.0,31189.0,5326.0,0
광흥창역,9,17328.0,27216.0,8372.0,0
교대역,9,35782.0,131677.0,51932.0,1
교대역,9,71436.0,118724.0,20463.0,1
군자역,9,41507.0,60250.0,22288.0,0
군자역,9,28814.0,63004.0,22841.0,0
굽은다리역,9,32602.0,39559.0,8930.0,0
굽은다리역,9,15693.0,42900.0,17258.0,0
낙성대역,9,42392.0,52698.0,11889.0,0
낙성대역,9,25440.0,58864.0,24147.0,0
남구로역,9,23094.0,29276.0,8917.0,0
남구로역,9,18011.0,31869.0,12204.0,0
남위례역,9,12579.0,16264.0,4280.0,0
남위례역,9,8648.0,15966.0,7641.0,0
노원역,9,68870.0,138100.0,34175.0,1
노원역,9,63814.0,134606.0,41643.0,1
논현역,9,9312.0,23720.0,8966.0,0
논현역,9,17092.0,18848.0,5509.0,0
당산역,9,17670.0,28669.0,10514.0,0
당산역,9,17673.0,31538.0,12115.0,0
대림역,9,61978.0,87844.0,24165.0,1
대림역,9,48535.0,97270.0,31448.0,1
대청역,9,22571.0,30246.0,6981.0,0
대청역,9,14174.0,30567.0,13537.0,0
동대문역,9,42217.0,166395.0,41567.0,1
동대문역,9,85690.0,139489.0,21510.0,1
동묘앞역,9,28301.0,167743.0,24942.0,1
동묘앞역,9,55580.0,149112.0,13563.0,1
디지털미디어시티역,9,24632.0,26371.0,6837.0,0
디지털미디어시티역,9,15255.0,28526.0,14432.0,0
마포구청역,9,32016.0,38223.0,9341.0,0
마포구청역,9,18646.0,38837.0,15282.0,0
면목역,9,38190.0,46176.0,11913.0,0
면목역,9,22357.0,54796.0,20359.0,0
미아사거리역,9,65102.0,92291.0,21540.0,1
미아사거리역,9,34041.0,106613.0,38564.0,1
미아역,9,43612.0,57869.0,13236.0,0
미아역,9,28083.0,64478.0,23283.0,0
봉화산역,9,21189.0,25281.0,4445.0,0
봉화산역,9,10274.0,27905.0,11577.0,0
불광역,9,51935.0,105321.0,24444.0,1
불광역,9,42506.0,116336.0,32129.0,1
사가정역,9,40668.0,49688.0,12628.0,0
사가정역,9,24075.0,57517.0,22564.0,0
사당역,9,72962.0,159367.0,61138.0,1
사당역,9,69173.0,172499.0,46795.0,1
삼각지역,9,8142.0,24729.0,9000.0,0
삼각지역,9,12753.0,21826.0,5697.0,0
상계역,9,51853.0,60058.0,13346.0,0
상계역,9,25366.0,65192.0,30651.0,0
상봉역,9,23456.0,37111.0,14330.0,0
상봉역,9,18966.0,39621.0,13366.0,0
상수역,9,7134.0,10788.0,2758.0,0
상수역,9,6052.0,11136.0,3725.0,0
상일동역,9,39997.0,40817.0,8608.0,0
상일동역,9,18653.0,46495.0,22917.0,0
새절역,9,39594.0,40136.0,8103.0,0
새절역,9,16876.0,49188.0,21736.0,0
서초역,9,16889.0,57219.0,13283.0,0
서초역,9,39985.0,40071.0,7070.0,0
석계역,9,34462.0,35823.0,8768.0,0
석계역,9,15822.0,45352.0,18554.0,0
선릉역,9,24177.0,138592.0,52664.0,1
선릉역,9,76804.0,99927.0,13254.0,1
성수역,9,23648.0,51296.0,17281.0,0
성수역,9,39295.0,41105.0,12140.0,0
송정역,9,18231.0,24295.0,6549.0,0
송정역,9,12141.0,25915.0,8832.0,0
수락산역,9,36649.0,54242.0,11117.0,0
수락산역,9,26261.0,55721.0,21046.0,0
숙대입구역,9,17069.0,28569.0,8771.0,0
숙대입구역,9,14653.0,26365.0,9167.0,0
신금호역,9,15124.0,18108.0,4546.0,0
신금호역,9,9442.0,24061.0,9411.0,0
신당역,9,27588.0,73234.0,23138.0,0
신당역,9,41089.0,67471.0,16501.0,0
신대방삼거리역,9,36360.0,46306.0,8749.0,0
신대방삼거리역,9,21241.0,53494.0,19190.0,0
신대방역,9,55260.0,56296.0,13521.0,0
신대방역,9,26439.0,68881.0,29591.0,0
신사역,9,13172.0,37870.0,12554.0,0
신사역,9,24880.0,28965.0,7415.0,0
신용산역,9,10743.0,33455.0,11502.0,0
신용산역,9,18453.0,30414.0,7332.0,0
신정역,9,32376.0,25187.0,5449.0,0
신정역,9,10140.0,33477.0,16958.0,0
신촌역,9,23815.0,73310.0,18663.0,0
신촌역,9,38284.0,62226.0,13123.0,0
신풍역,9,29521.0,33257.0,7349.0,0
신풍역,9,16563.0,36873.0,15299.0,0
안암역,9,8993.0,21991.0,4505.0,0
안암역,9,16063.0,16053.0,2991.0,0
양재역,9,29102.0,79947.0,30494.0,0
양재역,9,49328.0,72762.0,18137.0,0
어린이대공원역,9,12121.0,24644.0,6433.0,0
어린이대공원역,9,14792.0,21160.0,6558.0,0
여의도역,9,9030.0,33001.0,9497.0,0
여의도역,9,20803.0,23040.0,4695.0,0
역삼역,9,16861.0,86586.0,27792.0,0
역삼역,9,56304.0,68037.0,11248.0,0
역촌역,9,13623.0,17815.0,3422.0,0
역촌역,9,7603.0,19035.0,7211.0,0
연신내역,9,87904.0,131949.0,28610.0,1
연신내역,9,54112.0,134387.0,51704.0,1
영등포구청역,9,29580.0,66186.0,20673.0,0
영등포구청역,9,39770.0,60737.0,14914.0,0
오목교역,9,23282.0,46654.0,14788.0,0
오목교역,9,23411.0,46241.0,14820.0,0
온수역,9,20032.0,17944.0,3874.0,0
온수역,9,8826.0,20678.0,10100.0,0
왕십리역,9,18499.0,42630.0,13695.0,0
왕십리역,9,21754.0,39890.0,9787.0,0
용마산역,9,16703.0,15200.0,3197.0,0
용마산역,9,8768.0,20203.0,9570.0,0
우장산역,9,36343.0,52071.0,9286.0,0
우장산역,9,21931.0,59123.0,20936.0,0
월곡역,9,28174.0,33330.0,7046.0,0
월곡역,9,15005.0,38614.0,14064.0,0
을지로3가역,9,12332.0,72634.0,28356.0,0
을지로3가역,9,52578.0,51822.0,5608.0,0
을지로입구역,9,8269.0,63845.0,24511.0,0
을지로입구역,9,34910.0,49814.0,5265.0,0
이대역,9,13653.0,28221.0,6720.0,0
이대역,9,18393.0,25404.0,8345.0,0
이수역,9,21004.0,44359.0,13782.0,0
이수역,9,21379.0,41565.0,12536.0,0
잠실역,9,57661.0,174050.0,55745.0,1
잠실역,9,72318.0,167283.0,39085.0,1
장지역,9,27737.0,44262.0,12377.0,0
장지역,9,19814.0,44302.0,15418.0,0
종각역,9,13476.0,90009.0,32724.0,0
종각역,9,52324.0,66453.0,7602.0,0
종로3가역,9,35657.0,279267.0,105884.0,1
종로3가역,9,116851.0,270377.0,21773.0,1
중화역,9,25856.0,30387.0,7561.0,0
중화역,9,14632.0,34194.0,14624.0,0
증산역,9,32661.0,32085.0,6176.0,0
증산역,9,13328.0,38886.0,18655.0,0
청담역,9,17575.0,43166.0,13897.0,0
청담역,9,35021.0,28022.0,8569.0,0
총신대입구역,9,43529.0,86946.0,22951.0,0
총신대입구역,9,35077.0,98063.0,28132.0,0
충무로역,9,13735.0,64999.0,30289.0,0
충무로역,9,48050.0,54158.0,8449.0,0
충정로역,9,19385.0,31496.0,7681.0,0
충정로역,9,19072.0,29235.0,11054.0,0
태릉입구역,9,27286.0,40086.0,11114.0,0
태릉입구역,9,18132.0,43029.0,14426.0,0
학동역,9,11739.0,37567.0,12892.0,0
학동역,9,29255.0,24884.0,5329.0,0
한강진역,9,3156.0,9443.0,3221.0,0
한강진역,9,8014.0,6319.0,1609.0,0
합정역,9,27774.0,57919.0,19883.0,0
합정역,9,31581.0,54801.0,17119.0,0
행당역,9,23138.0,22947.0,4049.0,0
행당역,9,8545.0,25072.0,11276.0,0
홍제역,9,52341.0,69625.0,14337.0,0
홍제역,9,27553.0,75813.0,30683.0,0
회현역,9,14016.0,139671.0,20361.0,0
회현역,9,60667.0,108052.0,5854.0,0
효창공원앞역,9,13943.0,18498.0,4105.0,0
효창공원앞역,9,8782.0,18228.0,6544.0,0
